,CODIGO_UNICO,CODIGO_SNIP,NOMBRE_INVERSION,ESTADO,SITUACION,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,FECHA_VIABILIDAD,MARCO,TIPO_INVERSION,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL
1772,2322591,359514,"CREACION DEL SERVICIO DE AGUA PARA RIEGO QUEULLABAMBA DE LA COMUNIDAD DE QUEULLABAMBA, DISTRITO DE CHALLHUAHUACHO - COTABAMBAS - APURIMAC",ACTIVO,VIABLE,438458.92,438458.92,0,0.0,0.0,10/06/2016 00:00,SNIP,PIP MENOR (SNIP),566618.98,0.0
1064,2676001,2676001,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN EL PUENTE PRIMAVERA SOBRE LA QUEBRADA CHOCLINO   DISTRITO DE LA BANDA DE SHILCAYO DE LA PROVINCIA DE SAN MARTIN DEL DEPARTAMENTO DE SAN MARTIN,ACTIVO,VIABLE,1797271.57,1797271.57,0,0.0,0.0,29/01/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
3014,2518188,2518188,"CONSTRUCCION DE LÍNEA DE CONDUCCIÓN EN EL(LA) SERVICIO DE AGUA POTABLE DEL CENTRO POBLADO DE AMPAS DEL  DISTRITO DE HUARI, PROVINCIA HUARI, DEPARTAMENTO ANCASH",ACTIVO,APROBADO,563608.0,1208306.0,0,0.0,0.0,4/05/2021 00:00,INVIERTE,INVERSIONES IOARR,1049683.45,0.0
522,2475326,2475326,MEJORAMIENTO Y AMPLIACION DE LA CALLE BUENA VISTA CHICHUBAMBA DEL DISTRITO DE URUBAMBA - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,ACTIVO,VIABLE,3096862.57,5229772.32,0,0.0,0.0,30/12/2019 00:00,INVIERTE,PROYECTO DE INVERSION,4820647.09,0.0
2243,2133750,178026,"FORTALECIMIENTO DE CAPACIDADES EN EL DESARROLLO CULTURAL, EDUCATIVO Y DEPORTIVO EN EL, DISTRITO DE SAN JOSE - AZANGARO - PUNO",ACTIVO,VIABLE,30900.0,30900.0,0,0.0,0.0,25/04/2011 00:00,SNIP,PIP MENOR (SNIP),35594.0,0.0
3368,2722039,2722039,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS DEL CENTRO POBLADO PALPA   DISTRITO DE AUCALLAMA DE LA PROVINCIA DE HUARAL DEL DEPARTAMENTO DE LIMA,ACTIVO,VIABLE,14273840.48,14273840.48,0,0.0,0.0,23/02/2026 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
2405,2281935,324808,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL URBANA DE ACCESO AL TERMINAL DEL BARRIO ALTO MIRAFLORES, SEÑOR DE HUANCA Y LOS PINOS DE LA LOCALIDAD DE HUANCANE DEL DISTRITO DE HUANCANE, PROVINCIA DE HUANCANE - PUNO",ACTIVO,VIABLE,5587793.0,3519690.05,0,0.0,0.0,14/06/2017 00:00,SNIP,PIP MAYOR (SNIP),3387753.68,0.0
2069,2698261,2698261,"CONSTRUCCION DE CAMPO DEPORTIVO EN EL(LA) I.E. DANIEL ALCIDES CARRION EN EL CENTRO POBLADO CULLUCACHI, DISTRITO DE PHARA, PROVINCIA SANDIA, DEPARTAMENTO PUNO",ACTIVO,APROBADO,328325.49,341478.66,0,0.0,0.0,19/06/2025 00:00,INVIERTE,INVERSIONES IOARR,321629.91,0.0
2201,2618814,2618814,"MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN CANAL CENTRO DE SERVICIOS  DE CENTRO POBLADO CP 2, HUALTACO II DISTRITO DE TAMBO GRANDE DE LA PROVINCIA DE PIURA DEL DEPARTAMENTO DE PIURA",ACTIVO,VIABLE,2666669.35,2666669.35,0,0.0,0.0,6/11/2023 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
4119,2206989,189386,"CREACION DEL PUESTO DE SALUD EN EL CASERIO MACHAYPUNGO ALTO, C.P SAN ANTONIO DISTRITO DE BAMBAMARCA, PROVINCIA DE HUALGAYOC - CAJAMARCA",ACTIVO,VIABLE,503781.83,681897.44,0,0.0,0.0,3/10/2011 00:00,SNIP,PIP MENOR (SNIP),668771.38,0.0
2267,2029691,33763,MEJORAMIENTO DE LA INFRAESTRUCTURA DE RIEGO DE AYLLÓN,ACTIVO,VIABLE,442500.0,735987.0,0,0.0,0.0,13/06/2006 00:00,SNIP,PIP MAYOR (SNIP),661335.63,0.0
3917,2483598,2483598,"RENOVACION DE VIAS VECINALES EN EL(LA) TINGO PACCHA A LA PUNA, TINGO PACCHA A BARRIO CANTOLAO, TINGO PACCHA A COCHAPATA  DISTRITO DE ACOLLA, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",ACTIVO,APROBADO,16870.59,17870.59,0,0.0,0.0,29/05/2020 00:00,INVIERTE,INVERSIONES IOARR,12670.1,0.0
564,2377900,386685,"MEJORAMIENTO DEL CEMENTERIO MUNICIPAL DE LA LOCALIDAD DE CONCHUCOS, DISTRITO DE CONCHUCOS - PALLASCA - ANCASH",ACTIVO,VIABLE,471558.64,522990.69,0,0.0,0.0,6/07/2017 00:00,SNIP,PIP MENOR (SNIP),498873.02,0.0
4352,2146195,187291,"MEJORAMIENTO Y EQUIPAMIENTO EN LOS AMBIENTES DE RECEPCION AL TURISTA EN LA COMISARIA DE NAZCA, PROVINCIA DE NAZCA - ICA",ACTIVO,VIABLE,53322.02,53322.02,0,0.0,0.0,28/08/2011 00:00,SNIP,PIP MENOR (SNIP),51500.9,0.0
857,2484944,2484944,"MEJORAMIENTO DEL SISTEMA DE AGUA PARA RIEGO EN LOS SECTORES OSCORPATA BAJA, CHIMPA BAJO Y WITACA DE LA LOCALIDAD DE ACO DEL DISTRITO DE CARHUAPAMPA - PROVINCIA DE OCROS - DEPARTAMENTO DE ANCASH",ACTIVO,VIABLE,669058.92,669058.94,0,0.0,0.0,18/03/2020 00:00,INVIERTE,PROYECTO DE INVERSION,184829.69,0.0
1275,2017492,5154,REORDENAMIENTO Y REHABILITACION DEL VALLE DEL VILCANOTA,ACTIVO,VIABLE,28700000.0,46534103.97,0,0.0,0.0,14/06/2004 00:00,SNIP,PIP MAYOR (SNIP),35007699.3,8257.08
380,2627199,2627199,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL CAMINO VECINAL EMP. PE-08 (ABRA EL GAVILÁN) - CA-1454 (AGOCUCHO), ,   DE CENTRO POBLADO AGOCUCHO DISTRITO DE CAJAMARCA DE LA PROVINCIA DE CAJAMARCA DEL DEPARTAMENTO DE CAJAMARCA",ACTIVO,VIABLE,36022405.54,36022405.54,0,0.0,0.0,29/12/2023 00:00,INVIERTE,PROYECTO DE INVERSION,21250.0,0.0
4769,2711150,2711150,"REPARACION DE VIAS VECINALES EN EL(LA) RUTA R160218, TRAMO COMPRENDIDO ENTRE LAS LOCALIDADES DE SANTA TERESA - CAMPO FLORIDO,  DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO",ACTIVO,APROBADO,265771.76,265771.76,0,0.0,0.0,29/10/2025 00:00,INVIERTE,INVERSIONES IOARR,263229.5,0.0
4892,2296872,340114,"INSTALACION DEL CAMPO POLIDEPORTIVO INFANTIL DEL C.P. DE  NUEVO MOCUPE, DISTRITO DE LAGUNAS - CHICLAYO - LAMBAYEQUE",ACTIVO,VIABLE,457933.71,479999.99,0,0.0,0.0,18/11/2015 00:00,SNIP,PIP MENOR (SNIP),458933.99,0.0
1760,2694452,2694452,"REPARACION DE VEREDA ADQUISICION DE AREA VERDE CONSTRUCCION DE CERCO PERIMETRICO EN EL(LA) PARQUE VIRGEN DE FATIMA A.H. MARISCAL CASTILLA  DISTRITO DE RIMAC, PROVINCIA LIMA, DEPARTAMENTO LIMA",ACTIVO,APROBADO,155269.89,155269.89,0,0.0,0.0,16/05/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
1273,2336971,375970," INSTALACION DE LOSA RECREACIONAL DE USO MULTIPLE EN LA COMUNIDAD DE FLOR DE AGOSTO , PROVINCIA DE PUTUMAYO - LORETO",ACTIVO,VIABLE,573032.19,590264.19,0,0.0,0.0,14/12/2016 00:00,SNIP,PIP MENOR (SNIP),32000.0,0.0
4812,2510035,2510035,"MEJORAMIENTO Y AMPLIACION DEL LOCAL COMUNAL DE LA LOCALIDAD DE SAN MIGUEL, C.P DE SAN MIGUEL,  DISTRITO DE PONTO - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH",ACTIVO,VIABLE,1482714.47,1188083.89,0,0.0,0.0,27/01/2021 00:00,INVIERTE,PROYECTO DE INVERSION,1165237.08,0.0
394,2511432,2511432,CREACION DE PISTAS Y VEREDAS EN EL CENTRO POBLADO LA RAMADA DEL DISTRITO DE CHARAT - PROVINCIA DE OTUZCO - DEPARTAMENTO DE LA LIBERTAD,ACTIVO,VIABLE,969752.53,230075.63,0,0.0,0.0,10/02/2021 00:00,INVIERTE,PROYECTO DE INVERSION,224543.3,0.0
1778,2047596,59410,"CONSTRUCCION AGUA POTABLE EL PARAISO, DISTRITO DE ENCANADA - CAJAMARCA - CAJAMARCA",ACTIVO,VIABLE,178729.0,178729.0,0,0.0,0.0,17/08/2007 00:00,SNIP,PIP MAYOR (SNIP),234654.06,0.0
1337,2257137,312178,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LOS JIRONES MARIATEGUI (CUADRAS 01 Y 02) Y LAS CRUCES (CUADRAS 01 Y 02) DE LA LOCALIDAD DE JUNCAL, DISTRITO DE SAN ANTONIO - PUNO - PUNO",ACTIVO,VIABLE,322945.41,322945.41,0,0.0,0.0,7/05/2015 00:00,SNIP,PIP MENOR (SNIP),322759.1,0.0
4071,2699467,2699467,"MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL SECTOR DE SOCSI BAJO , SECTOR DE SOCSI ALTO  DE CENTROS POBLADOS SOCSI BAJO, SOCSI ALTO DISTRITO DE POMABAMBA DE LA PROVINCIA DE POMABAMBA DEL DEPARTAMENTO DE ANCASH",ACTIVO,VIABLE,2371774.51,2371774.51,0,0.0,0.0,18/07/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
285,2551347,2551347,CREACION DE LA LOSA DEPORTIVA EN EL SECTOR SANTA MARIA DEL DISTRITO DE LAREDO - PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD,ACTIVO,VIABLE,206435.06,234087.0,0,0.0,0.0,17/05/2022 00:00,INVIERTE,PROYECTO DE INVERSION,139086.17,0.0
51,2002459,11305,PEQUEÑO SISTEMA ELÉCTRICO AYABACA III ETAPA - II FASE,ACTIVO,VIABLE,3463994.0,3463994.0,0,0.0,0.0,18/05/2005 00:00,SNIP,PIP MAYOR (SNIP),2656585.58,0.0
217,2192019,290153,"CONSTRUCCION DE CAMINO VECINAL SAN JOSE-NUEVA JUVETUD, DISTRITO DE TABACONAS - SAN IGNACIO - CAJAMARCA",ACTIVO,VIABLE,398835.89,398835.89,0,0.0,0.0,19/03/2014 00:00,SNIP,PIP MENOR (SNIP),64629.0,0.0
1797,2458244,2458244,"MEJORAMIENTO DE LOS SERVICIOS DE PROMOCIÓN,  COMERCIALIZACIÓN DE LOS PRODUCTORES AGROINDUSTRIALES, AGROPECUARIOS, Y GASTRONOMICO  PARA SU COMPETITIVIDAD  EN EL  DISTRITO DE SAN JERONIMO - PROVINCIA DE ANDAHUAYLAS - DEPARTAMENTO DE APURIMAC",ACTIVO,VIABLE,979014.8,1130169.0,0,0.0,0.0,17/08/2019 00:00,INVIERTE,PROYECTO DE INVERSION,932515.16,3700.0
4633,2537363,2537363,MEJORAMIENTO DEL SERVICIO DEPORTIVO DEL POLIDEPORTIVO ANEXO VISTA ALEGRE DEL DISTRITO DE SAN AGUSTIN - PROVINCIA DE HUANCAYO - DEPARTAMENTO DE JUNIN,ACTIVO,VIABLE,467668.37,596117.8,0,0.0,0.0,14/12/2021 00:00,INVIERTE,PROYECTO DE INVERSION,594158.79,0.0
3223,2223548,210012,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS PRESTADOS EN EL NIVEL INICIAL Y PRIMARIA DE LA I.E. N 41031 -  MADRE DEL DIVINO AMOR, DISTRITO DE MARIANO MELGAR - AREQUIPA - AREQUIPA",ACTIVO,VIABLE,5143200.0,5354101.58,0,0.0,0.0,4/03/2014 00:00,SNIP,PIP MAYOR (SNIP),5289085.33,0.0
2731,2104302,119614,"MEJORAMIENTO DEL SISTEMA DE RIEGO DE LOS CANALES DE II ORDEN DEL DISTRITO DE RINCONADA LLICUAR, PROVINCIA DE SECHURA - PIURA",ACTIVO,VIABLE,3495773.0,3645848.55,0,0.0,0.0,31/07/2009 00:00,SNIP,PIP MAYOR (SNIP),3702342.5,0.0
2790,2368594,2368594,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN PRIMARIA EN LA IEP N° 601448, CASERÍO NUEVO MILAGRO DEL DISTRITO DE SAN JUAN BAUTISTA - PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO",ACTIVO,VIABLE,1883538.57,12558990.23,0,0.0,0.0,25/10/2018 00:00,INVIERTE,PROYECTO DE INVERSION,33550.0,0.0
2222,2503611,2503611,CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LOS AA.HH. LOS JAZMINES Y LA CALICHERA DEL DISTRITO DE ANCON - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,ACTIVO,VIABLE,1853613.56,2021513.57,0,0.0,0.0,17/12/2020 00:00,INVIERTE,PROYECTO DE INVERSION,50000.0,0.0
2958,2646140,2646140,"CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR CHONTACHACA,   DISTRITO DE KOSÑIPATA DE LA PROVINCIA DE PAUCARTAMBO DEL DEPARTAMENTO DE CUSCO",ACTIVO,VIABLE,2383269.54,2383269.54,0,0.0,0.0,30/04/2024 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
381,2639027,2639027,MEJORAMIENTO  SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN SERVICIOS HIGIENICOS Y DUCHAS PUBLICAS MUNICIPALES  DE CENTRO POBLADO CHICLA DISTRITO DE CHICLA DE LA PROVINCIA DE HUAROCHIRI DEL DEPARTAMENTO DE LIMA,ACTIVO,VIABLE,65672.62,91613.75,0,0.0,0.0,18/03/2024 00:00,INVIERTE,PROYECTO DE INVERSION,83161.39,0.0
2356,2715358,2715358,"REPARACION DE CAMPO DEPORTIVO EN EL(LA) ESTADIO DE LA LOCALIDAD DE SANTA ROSA DEL  DISTRITO DE SANTA ROSA, PROVINCIA RODRIGUEZ DE MENDOZA, DEPARTAMENTO AMAZONAS",ACTIVO,APROBADO,153890.69,153890.69,0,0.0,0.0,15/12/2025 00:00,INVIERTE,INVERSIONES IOARR,10755.0,11000.0
252,2620991,2620991,"MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISIÓN DE JUVENTUDES, EDUCACION, CULTURA, DEPORTES Y SALUBRIDAD DEL   DISTRITO DE QUIQUIJANA DE LA PROVINCIA DE QUISPICANCHI DEL DEPARTAMENTO DE CUSCO",ACTIVO,VIABLE,4423248.36,4411782.11,0,0.0,0.0,17/11/2023 00:00,INVIERTE,PROYECTO DE INVERSION,2373183.58,313939.26
4473,2159511,223129,"AMPLIACION, MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN EL SECTOR PACCHA DE LA LOCALIDAD DE  UMASI , DISTRITO DE CANARIA - VICTOR FAJARDO - AYACUCHO",ACTIVO,VIABLE,300000.0,338090.0,0,0.0,0.0,12/07/2012 00:00,SNIP,PIP MENOR (SNIP),390160.0,0.0
4169,2696518,2696518,"RENOVACION DE PUENTE EN EL(LA) CAMINO VECINAL TRÁMO C.P. CHICAMA - PTE 2 MAYO- DES. ROMA DEL  DISTRITO DE CHICAMA, PROVINCIA ASCOPE, DEPARTAMENTO LA LIBERTAD",ACTIVO,APROBADO,465063.0,465063.0,0,0.0,0.0,4/06/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
206,2529045,2529045,"RENOVACION DE RED DE ALCANTARILLADO EN EL(LA) CALLE SANTA CATALINA, EN LA COOPERATIVA DE PRODUCCION Y TRABAJO TALLERES ELECTRO MULTIPLES DE FE (TEMFE) LDTA. DEL  DISTRITO DE LURIGANCHO, PROVINCIA LIMA, DEPARTAMENTO LIMA",ACTIVO,APROBADO,268113.7,247405.64,0,0.0,0.0,8/09/2021 00:00,INVIERTE,INVERSIONES IOARR,208794.44,0.0
438,2055268,61364,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE DEL CENTRO POBLADO DE CALIFORNIA, PROVINCIA DE VIRU - LA LIBERTAD",ACTIVO,VIABLE,298857.0,298857.0,0,0.0,0.0,8/09/2007 00:00,SNIP,PIP MAYOR (SNIP),212470.74,0.0
958,2282737,325186,"MEJORAMIENTO DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO EN LA CALLE LOS PROCERES TRAMO DESDE ARENALES HASTA SANTA ROSA EN EL C.P. SUNAMPE, DISTRITO DE SUNAMPE - CHINCHA - ICA",ACTIVO,VIABLE,197212.72,197212.72,0,0.0,0.0,4/06/2015 00:00,SNIP,PIP MENOR (SNIP),197212.72,0.0
4430,2114952,141271,"MEJORAMIENTO Y CONSTRUCCION DEL CAMINO VECINAL CUSAY - RAYAMA  DEL DISTRITO DE SAN MIGUEL, PROVINCIA DE LA MAR - AYACUCHO",ACTIVO,VIABLE,2643928.0,2604273.17,0,0.0,0.0,23/12/2009 00:00,SNIP,PIP MAYOR (SNIP),737314.43,0.0
3740,2651324,2651324,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. SAN ANTONIO DE PADUA   DISTRITO DE SAN ANTONIO DE LA PROVINCIA DE CAÑETE DEL DEPARTAMENTO DE LIMA,ACTIVO,VIABLE,2235000.0,2235000.0,0,0.0,0.0,19/06/2024 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,41000.0
2758,2687636,2687636,"CONSTRUCCION DE RESERVORIO EN EL(LA) MICRO RESERVORIO ALLAUCA 02  DISTRITO DE SANTA LEONOR, PROVINCIA HUAURA, DEPARTAMENTO LIMA",ACTIVO,APROBADO,373186.95,373186.95,0,0.0,0.0,25/03/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
1417,2553787,2553787,"CREACION DEL SERVICIO DE TRANSITABILIDAD PEATONAL, EN EL AAHH. SIMON BOLIVAR , SECTOR LA ENSENADA - PUENTE PIEDRA DEL DISTRITO DE PUENTE PIEDRA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA",ACTIVO,VIABLE,217214.79,704762.78,0,0.0,0.0,12/06/2022 00:00,INVIERTE,PROYECTO DE INVERSION,704762.78,0.0
4398,2199410,301559,"MEJORAMIENTO DEL CAMINO VECINAL ENTRE LA LOCALIDAD DE BELLA AURORA Y LA LOCALIDAD DE CHILLIA, DISTRITO DE CHILLIA - PATAZ - LA LIBERTAD",ACTIVO,VIABLE,305582.01,427814.81,0,0.0,0.0,15/08/2014 00:00,SNIP,PIP MENOR (SNIP),397934.0,0.0
2956,2640959,2640959,"RENOVACION DE PUENTE EN EL(LA) CAMINO VECINAL R0606048 (EMP. CA-780 - PTA. CARRETERA (LOS TAYALES) - PUENTE TAYALES, DISTRITO DE SANTO TOMAS, PROVINCIA DE CUTERVO, DEPARTAMENTO DE CAJAMARCA ",ACTIVO,APROBADO,1613673.72,1131333.09,0,0.0,0.0,18/03/2024 00:00,INVIERTE,INVERSIONES IOARR,30000.0,0.0
3957,2377643,386513,"CREACION DE LA ZONA RECREATIVA EN LA MANZANA E-2 EN EL AA.HH. VILLA HERMOSA, DISTRITO DE CASMA, PROVINCIA DE CASMA - ANCASH",ACTIVO,VIABLE,1825927.0,871511.0,0,0.0,0.0,6/07/2017 00:00,SNIP,PIP MAYOR (SNIP),862613.52,0.0
4622,2304277,343167,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD PEATONAL EN LA AV. CENTENARIO DESDE EL CRUCE CONFRATERNIDAD INTERNACIONAL ESTE HASTA EL PASAJE LOS NARDOS, DISTRITO DE INDEPENDENCIA - HUARAZ - ANCASH",ACTIVO,VIABLE,3047666.0,6553459.17,0,0.0,0.0,11/07/2016 00:00,SNIP,PIP MAYOR (SNIP),15000.0,0.0
1422,2042039,43851,"MEJORAMIENTO URBANO DEL PUEBLITO  SAN JUAN LURIGANCHO , DISTRITO DE SAN JUAN DE LURIGANCHO - LIMA - LIMA",ACTIVO,VIABLE,451346.0,451346.0,0,0.0,0.0,15/12/2006 00:00,SNIP,PIP MAYOR (SNIP),455724.19,0.0
3748,2680389,2680389,"ADQUISICION DE EQUIPAMIENTO DE AULA EN EL(LA) REPOSICIÓN DE EQUIPAMIENTO DE LABORATORIO DE LAS SIETE FACULTADES CIENCIAS AGRARIAS, CIENCIAS DE EDUCACIÓN, ECONOMIA, ENFERMERIA, INGENIERIA INDUSTRIAL E INGENIERIA DE SISTEMAS, OBSTETRICIA Y PSICOLOGIA DE LA UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,  DISTRITO DE PILLCO MARCA, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO",ACTIVO,APROBADO,2636695.06,2636695.06,0,0.0,0.0,18/02/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
2362,2483849,2483849,CREACION DEL SERVICIO DE LOCAL COMUNAL MULTIUSO EN LA COMUNIDAD CAMPESINA DE HUANACOPAMPA DEL DISTRITO DE CHALLHUAHUACHO - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,ACTIVO,VIABLE,557665.85,1720308.82,0,0.0,0.0,11/03/2020 00:00,INVIERTE,PROYECTO DE INVERSION,1720307.77,0.0
24,2415418,2415418,CREACION DE LOS SERVICIOS DEPORTIVOS EN LA ASOCIACIÓN DE VIVIENDA LOS JAZMINES DEL DISTRITO DE PAUCARPATA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA,ACTIVO,VIABLE,625483.33,818794.8,0,0.0,0.0,11/06/2018 00:00,INVIERTE,PROYECTO DE INVERSION,731118.65,0.0
5,2163619,237501,"CREACION DEL LOCAL MUNICIPAL EN EL CASERIO DE HUASIPAMPA, DISTRITO DE CONDORMARCA - BOLIVAR - LA LIBERTAD",ACTIVO,VIABLE,218640.13,218640.13,0,0.0,0.0,30/10/2012 00:00,SNIP,PIP MENOR (SNIP),217139.73,0.0
2443,2707541,2707541,"CREACION DE LOS SERVICIOS DE PROTECCIÓN EN RIBERAS DE RÍO VULNERABLES ANTE EL PELIGRO EN DEFENSA  RIBEREÑA EN LA  ZONA MUYA ,   DE CENTRO POBLADO HUALLAMAYO DISTRITO DE PAUCARTAMBO DE LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO",ACTIVO,VIABLE,1327455.14,1327455.14,0,0.0,0.0,9/10/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
1146,2685336,2685336,CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA LOSA DEPORTIVA DE CENTRO POBLADO CARMEN DE ALANYA DEL DISTRITO DE SANTIAGO DE LUCANAMARCA - PROVINCIA DE HUANCA SANCOS - DEPARTAMENTO DE AYACUCHO,ACTIVO,VIABLE,146954.56,239209.22,0,0.0,0.0,6/03/2025 00:00,INVIERTE,PROYECTO DE INVERSION,20000.0,39417.4
631,2476239,2476239,MEJORAMIENTO DEL SERVICIO RECREATIVO DEL CAMPO  DEPORTIVO DEL ANEXO DE MACULL DEL DISTRITO DE HUAYLILLAS - PROVINCIA DE PATAZ - DEPARTAMENTO DE LA LIBERTAD,ACTIVO,VIABLE,613294.9,604659.31,0,0.0,0.0,13/01/2020 00:00,INVIERTE,PROYECTO DE INVERSION,562634.54,0.0
258,2658639,2658639,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SISTEMA SAUCE-LAGUNA SECA EN EL CENTRO POBLADO EL SAUCE Y  DE CENTRO POBLADO LAGUNA SECA DISTRITO DE LAGUNAS DE LA PROVINCIA DE AYABACA DEL DEPARTAMENTO DE PIURA,ACTIVO,VIABLE,3018567.17,3018567.17,0,0.0,0.0,16/09/2024 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
2973,2376881,386220,"MEJORAMIENTO Y AMPLIACION DE RESERVORIO NOCTURNO EN LA LOCALIDAD DE CCARHUASCHOCCE, DISTRITO DE ACOCRO - HUAMANGA - AYACUCHO",ACTIVO,VIABLE,81582.24,81582.24,0,0.0,0.0,26/06/2017 00:00,SNIP,PIP MENOR (SNIP),73560.0,0.0
480,2457333,2457333,MEJORAMIENTO DE LAS CAPACIDADES PRODUCTIVAS EN LAS FAMILIAS ORGANIZADAS MEDIANTE LA IMPLEMENTACION DE MODULOS DE GANADO VACUNO DEL DISTRITO DE INDIANA - PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO,ACTIVO,VIABLE,2664731.68,3002975.22,0,0.0,0.0,13/08/2019 00:00,INVIERTE,PROYECTO DE INVERSION,48480.0,0.0
1540,2615509,2615509,"CONSTRUCCION DE CANAL DE CONDUCCION EN EL(LA) SISTEMA DE RIEGO CANAL RESERVORIO SHAYAPE  DISTRITO DE MOLLEPATA, PROVINCIA SANTIAGO DE CHUCO, DEPARTAMENTO LA LIBERTAD",ACTIVO,APROBADO,121545.4,121545.4,0,0.0,0.0,29/05/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
4434,2500094,2500094,"CREACION DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES POR RIO ZAÑA Y AFLUENTES, DISTRITOS DE OYOTÚN, NUEVA ARICA, CAYALTÍ, ZAÑA,LAGUNAS-MOCUPE Y NANCHOC, DE LA PROVINCIA DE CHICLAYO DEL DEPARTAMENTO DE LAMBAYEQUE Y LA PROVINCIA DE SAN MIGUEL DEL DEPARTAMENTO DE CAJAMARCA",ACTIVO,VIABLE,160466848.0,563463786.9,0,0.0,0.0,7/10/2020 00:00,INVIERTE,PROYECTO DE INVERSION,127011912.7,45093689.22
89,2326359,362887,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SALUD EN EL P.S. SAN JOSE DE LA MICRO RED ZAPALLAL , DISTRITO DE ANCON - LIMA - LIMA",ACTIVO,VIABLE,295380.38,213571.0,0,0.0,0.0,11/08/2016 00:00,SNIP,PIP MENOR (SNIP),213439.86,0.0
3544,2222860,228649,"MEJORAMIENTO DE LA TRANSITABILIDAD VIAL DEL JR. LA CANTUTA CUADRAS 03 Y 04, JR. LAS AZUCENAS CUADRAS 03 Y 04, JR. LOS JAZMINES CUADRAS 02 Y 03 Y CALLE LAS CAMELIAS DEL CP. LLACUABAMBA, DISTRITO DE PARCOY - PATAZ - LA LIBERTAD",ACTIVO,VIABLE,1678396.0,1678396.0,0,0.0,0.0,20/08/2012 00:00,SNIP,PIP MAYOR (SNIP),1677005.66,0.0
