investment_code,CODIGO_UNICO,NUM_ANIO,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,SEC_EJEC,DES_UEP,COD_FUENTE_FINANC,DES_FUENTE_FINANC
2380177,2380177,2018,556262.45,1021036,0,1020245.22,611884.65,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2380177,2380177,2019,823829.94,910626,850627,907385.3,823829.94,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO,09,RECURSOS DIRECTAMENTE RECAUDADOS
2380177,2380177,2019,150169.81,699510,0,679058.03,150169.81,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2380177,2380177,2020,189968.69,189969,0,189968.69,189968.69,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO,00,RECURSOS ORDINARIOS
2380177,2380177,2020,1194213.86,1311144,0,1216906.29,1194213.86,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2380177,2380177,2021,36157.37,36398,0,36157.37,36157.37,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2380177,2380177,2022,0.0,21890,0,21890.0,0.0,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2453855,2453855,2020,867945.14,2599755,0,2588387.97,2339778.31,301537,MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2453855,2453855,2021,1406010.69,1731810,0,1520248.98,1520248.98,301537,MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2453855,2453855,2022,5000.0,5000,0,5000.0,5000.0,301537,MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE,09,RECURSOS DIRECTAMENTE RECAUDADOS
2453855,2453855,2022,144365.19,325799,0,144365.2,144365.19,301537,MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2453855,2453855,2023,0.0,33157,33157,0.0,0.0,301537,MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE,00,RECURSOS ORDINARIOS
2453855,2453855,2024,0.0,0,176435,0.0,0.0,301537,MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE,00,RECURSOS ORDINARIOS
2478143,2478143,2021,220920.67,220922,0,220922.0,220921.1,301640,MUNICIPALIDAD PROVINCIAL EL COLLAO - ILAVE,07,FONDO DE COMPENSACION MUNICIPAL
2478143,2478143,2022,154280.94,157743,0,157742.4,157742.4,301640,MUNICIPALIDAD PROVINCIAL EL COLLAO - ILAVE,07,FONDO DE COMPENSACION MUNICIPAL
2478143,2478143,2023,0.0,0,10250,0.0,0.0,301640,MUNICIPALIDAD PROVINCIAL EL COLLAO - ILAVE,07,FONDO DE COMPENSACION MUNICIPAL
2478143,2478143,2025,0.0,4249,0,4249.0,4249.0,301640,MUNICIPALIDAD PROVINCIAL EL COLLAO - ILAVE,07,FONDO DE COMPENSACION MUNICIPAL
2575737,2575737,2023,208363.26,208371,0,208363.26,208363.26,300454,MUNICIPALIDAD PROVINCIAL DE CANGALLO,00,RECURSOS ORDINARIOS
2575737,2575737,2023,96819.7,116678,0,101457.7,96819.7,300454,MUNICIPALIDAD PROVINCIAL DE CANGALLO,07,FONDO DE COMPENSACION MUNICIPAL
2575737,2575737,2023,388632.64,505101,0,406432.64,406432.64,300454,MUNICIPALIDAD PROVINCIAL DE CANGALLO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2575737,2575737,2024,41135.0,41146,0,41135.0,41135.0,300454,MUNICIPALIDAD PROVINCIAL DE CANGALLO,00,RECURSOS ORDINARIOS
2575737,2575737,2024,154178.5,156179,0,156178.5,156178.5,300454,MUNICIPALIDAD PROVINCIAL DE CANGALLO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2089085,2089085,2009,74999.1,75001,0,0.0,74999.1,300464,MUNICIPALIDAD PROVINCIAL DE HUANTA,00,RECURSOS ORDINARIOS
2089085,2089085,2009,7317.1,32962,0,0.0,7317.1,300464,MUNICIPALIDAD PROVINCIAL DE HUANTA,07,FONDO DE COMPENSACION MUNICIPAL
2089085,2089085,2010,99640.41,99642,100000,0.0,99640.41,300464,MUNICIPALIDAD PROVINCIAL DE HUANTA,07,FONDO DE COMPENSACION MUNICIPAL
2098259,2098259,2010,0.0,245692,0,0.0,0.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,07,FONDO DE COMPENSACION MUNICIPAL
2098259,2098259,2010,0.0,7893,0,0.0,0.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,13,DONACIONES Y TRANSFERENCIAS
2098259,2098259,2011,278846.92,281757,0,0.0,278846.92,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,07,FONDO DE COMPENSACION MUNICIPAL
2098259,2098259,2012,41006.75,41007,0,41006.75,41006.75,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,07,FONDO DE COMPENSACION MUNICIPAL
2510026,2510026,2021,0.0,26000,0,26000.0,0.0,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2510026,2510026,2022,641029.06,644710,0,644709.06,641029.06,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2510026,2510026,2023,45894.43,45895,0,45894.43,45894.43,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2178042,2178042,2013,225740.77,229537,0,229534.77,229534.77,301281,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,07,FONDO DE COMPENSACION MUNICIPAL
2178042,2178042,2014,1600.0,3794,0,1600.0,1600.0,301281,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,07,FONDO DE COMPENSACION MUNICIPAL
2405435,2405435,2018,614503.1,616043,0,615503.1,614503.1,300716,MUNICIPALIDAD PROVINCIAL DE CANAS - YANAOCA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2405435,2405435,2019,18952.0,18953,128095,18952.0,18952.0,300716,MUNICIPALIDAD PROVINCIAL DE CANAS - YANAOCA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2114198,2114198,2010,1508.95,1509,0,0.0,1508.95,300919,MUNICIPALIDAD DISTRITAL DE JACAS GRANDE,07,FONDO DE COMPENSACION MUNICIPAL
2114198,2114198,2010,124997.5,124998,0,0.0,124997.5,300919,MUNICIPALIDAD DISTRITAL DE JACAS GRANDE,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2084942,2084942,2011,0.0,840758,779939,0.0,0.0,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2084942,2084942,2012,635752.05,840758,0,635752.05,635752.05,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2084942,2084942,2013,37271.82,205005,0,37271.82,37271.82,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2084942,2084942,2014,111607.51,111608,0,111607.51,111607.51,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2084942,2084942,2019,0.0,15000,0,15000.0,0.0,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2084942,2084942,2020,0.0,15000,0,15000.0,15000.0,300150,MUNICIPALIDAD PROVINCIAL DE HUARI,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2632443,2632443,2024,15000.0,15000,0,15000.0,15000.0,301114,MUNICIPALIDAD DISTRITAL DE SANTA BARBARA DE CARHUACAYAN,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2503709,2503709,2020,33900.0,33900,0,33900.0,33900.0,300965,MUNICIPALIDAD DISTRITAL DE PARCONA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2503709,2503709,2022,0.0,0,400000,0.0,0.0,300965,MUNICIPALIDAD DISTRITAL DE PARCONA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2503709,2503709,2023,0.0,0,1099235,0.0,0.0,300965,MUNICIPALIDAD DISTRITAL DE PARCONA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2503709,2503709,2024,0.0,0,1817218,0.0,0.0,300965,MUNICIPALIDAD DISTRITAL DE PARCONA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2503709,2503709,2025,0.0,0,66000,0.0,0.0,300965,MUNICIPALIDAD DISTRITAL DE PARCONA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2187659,2187659,2014,0.0,0,1845336,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA,00,RECURSOS ORDINARIOS
2187659,2187659,2014,943667.23,1845336,0,1000607.61,1000607.61,300376,MUNICIPALIDAD DISTRITAL DE HUANUHUANU,00,RECURSOS ORDINARIOS
2187659,2187659,2014,3350.0,3500,0,3350.0,3350.0,300376,MUNICIPALIDAD DISTRITAL DE HUANUHUANU,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2187659,2187659,2015,898318.77,898319,0,898318.77,898318.77,300376,MUNICIPALIDAD DISTRITAL DE HUANUHUANU,00,RECURSOS ORDINARIOS
2187659,2187659,2015,0.0,2010,0,0.0,0.0,300376,MUNICIPALIDAD DISTRITAL DE HUANUHUANU,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2155238,2155238,2012,149439.28,200000,0,149439.28,149439.28,301782,MUNICIPALIDAD DISTRITAL DE INCLAN,09,RECURSOS DIRECTAMENTE RECAUDADOS
2155238,2155238,2012,492088.67,597058,0,492088.67,492088.67,301782,MUNICIPALIDAD DISTRITAL DE INCLAN,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2155238,2155238,2013,1842.13,1843,0,1842.13,1842.13,301782,MUNICIPALIDAD DISTRITAL DE INCLAN,09,RECURSOS DIRECTAMENTE RECAUDADOS
2155238,2155238,2013,38739.59,45532,0,45239.59,38739.59,301782,MUNICIPALIDAD DISTRITAL DE INCLAN,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2155238,2155238,2014,424.72,425,0,424.72,424.72,301782,MUNICIPALIDAD DISTRITAL DE INCLAN,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2155238,2155238,2018,6500.0,6500,0,6500.0,6500.0,301782,MUNICIPALIDAD DISTRITAL DE INCLAN,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2147383,2147383,2011,5361875.14,5852496,0,0.0,5361875.14,300699,MUNICIPALIDAD PROVINCIAL DE ANTA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2147383,2147383,2012,2759697.0,2759697,0,2759697.0,2759697.0,300699,MUNICIPALIDAD PROVINCIAL DE ANTA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2393130,2393130,2017,37000.0,45845,0,37000.0,37000.0,300995,MUNICIPALIDAD PROVINCIAL DE PISCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2393130,2393130,2018,5813165.7,7612305,0,7612305.0,7599557.0,813,REGION ICA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2393130,2393130,2018,18400.0,6965441,0,6790456.67,18400.0,813,REGION ICA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2393130,2393130,2018,400.0,400,0,400.0,400.0,300995,MUNICIPALIDAD PROVINCIAL DE PISCO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2393130,2393130,2019,1786391.0,1786391,0,1786391.0,1786391.0,813,REGION ICA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2393130,2393130,2019,5689928.03,7533324,0,7503856.83,5689928.03,813,REGION ICA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2393130,2393130,2020,1700087.46,1747369,0,1747368.12,1747368.12,813,REGION ICA-SEDE CENTRAL,00,RECURSOS ORDINARIOS
2393130,2393130,2020,2114619.86,2243850,0,2219438.69,2114620.6,813,REGION ICA-SEDE CENTRAL,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2393130,2393130,2021,657234.82,657236,0,657236.0,657235.06,813,REGION ICA-SEDE CENTRAL,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2423812,2423812,2018,171839.3,210000,0,206500.0,171839.3,301634,MUNICIPALIDAD DISTRITAL DE DESAGUADERO,07,FONDO DE COMPENSACION MUNICIPAL
2332327,2332327,2016,31000.0,31000,0,31000.0,31000.0,301426,MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2288190,2288190,2015,178443.45,178445,0,178443.45,178443.45,300611,MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO,09,RECURSOS DIRECTAMENTE RECAUDADOS
2288190,2288190,2015,200347.6,200348,0,200347.6,200347.6,300611,MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2288190,2288190,2017,0.0,300000,0,0.0,0.0,300611,MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2288190,2288190,2018,0.0,679,0,0.0,0.0,300611,MUNICIPALIDAD DISTRITAL DE QUEROCOTILLO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2517100,2517100,2021,10554.0,35185,0,35180.0,35180.0,804,REGION HUANUCO-SEDE CENTRAL,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2452682,2452682,2019,0.0,33000,0,33000.0,33000.0,300868,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2452682,2452682,2020,0.0,33000,0,33000.0,33000.0,300868,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2452682,2452682,2021,0.0,0,2860710,0.0,0.0,79,MINISTERIO DE EDUCACION-SEDE CENTRAL,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2452682,2452682,2021,33000.0,33000,0,33000.0,33000.0,300868,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2452682,2452682,2023,43200.0,216000,0,216000.0,216000.0,300868,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2452682,2452682,2024,0.0,172800,400000,172800.0,172800.0,300868,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2588741,2588741,2023,15000.0,15000,0,15000.0,15000.0,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,00,RECURSOS ORDINARIOS
2588741,2588741,2023,70549.98,70550,0,70550.0,70549.98,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,07,FONDO DE COMPENSACION MUNICIPAL
2588741,2588741,2023,10000.0,10000,0,10000.0,10000.0,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2588741,2588741,2024,25000.0,25000,0,25000.0,25000.0,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,00,RECURSOS ORDINARIOS
2588741,2588741,2024,0.0,161201,328281,28000.0,0.0,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,07,FONDO DE COMPENSACION MUNICIPAL
2588741,2588741,2024,0.0,52043,0,0.0,0.0,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2588741,2588741,2025,133426.49,136757,446154,133429.49,133429.49,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,07,FONDO DE COMPENSACION MUNICIPAL
2588741,2588741,2025,94799.61,94800,88343,94799.61,94799.61,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2588741,2588741,2025,522679.57,522711,0,522702.57,522702.57,300950,MUNICIPALIDAD DISTRITAL DE RONDOS,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2024482,2024482,2007,92651.84,92652,0,0.0,92651.84,301816,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO,07,FONDO DE COMPENSACION MUNICIPAL
2024482,2024482,2009,0.0,22000,0,0.0,0.0,301816,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO,07,FONDO DE COMPENSACION MUNICIPAL
2024482,2024482,2010,0.0,22000,0,0.0,0.0,301816,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO,07,FONDO DE COMPENSACION MUNICIPAL
2627291,2627291,2024,0.0,39500,0,0.0,0.0,301050,MUNICIPALIDAD DISTRITAL DE SAN RAMON,07,FONDO DE COMPENSACION MUNICIPAL
2520366,2520366,2021,32221.89,86000,0,86000.0,67318.25,301486,MUNICIPALIDAD DISTRITAL DE TORATA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2520366,2520366,2022,2505323.12,2887597,0,2887596.8,2515108.62,301486,MUNICIPALIDAD DISTRITAL DE TORATA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2520366,2520366,2023,2526881.8,2980940,34702,2966931.63,2857767.12,301486,MUNICIPALIDAD DISTRITAL DE TORATA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2520366,2520366,2024,1649004.19,1972542,45000,1758922.51,1679143.7,301486,MUNICIPALIDAD DISTRITAL DE TORATA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2520366,2520366,2025,2165285.99,2278676,50000,2217321.05,2212115.63,301486,MUNICIPALIDAD DISTRITAL DE TORATA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2520366,2520366,2026,117795.04,368521,60408,321885.0,321884.5,301486,MUNICIPALIDAD DISTRITAL DE TORATA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2292641,2292641,2017,160519.37,183055,0,182069.83,160519.37,301266,MUNICIPALIDAD DISTRITAL DE LOS OLIVOS,07,FONDO DE COMPENSACION MUNICIPAL
2292641,2292641,2018,22535.23,22536,0,22535.23,22535.23,301266,MUNICIPALIDAD DISTRITAL DE LOS OLIVOS,07,FONDO DE COMPENSACION MUNICIPAL
2468986,2468986,2022,245847.3,310050,0,309950.0,309950.0,301551,MUNICIPALIDAD DISTRITAL DE HUARMACA,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO
2468986,2468986,2023,0.0,54158,0,54158.0,0.0,301551,MUNICIPALIDAD DISTRITAL DE HUARMACA,00,RECURSOS ORDINARIOS
2468986,2468986,2024,0.0,19080,19080,19080.0,0.0,301551,MUNICIPALIDAD DISTRITAL DE HUARMACA,00,RECURSOS ORDINARIOS
2468986,2468986,2025,0.0,63841,63841,0.0,0.0,301551,MUNICIPALIDAD DISTRITAL DE HUARMACA,00,RECURSOS ORDINARIOS
2421180,2421180,2018,208600.0,208600,0,208600.0,208600.0,300867,MUNICIPALIDAD DISTRITAL DE TAMBO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2244494,2244494,2015,379912.17,380024,0,379912.17,379912.17,300444,MUNICIPALIDAD DISTRITAL DE CHIARA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2466120,2466120,2019,0.0,127000,0,0.0,0.0,300888,MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,07,FONDO DE COMPENSACION MUNICIPAL
2466120,2466120,2019,0.0,30000,0,0.0,0.0,300888,MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2466120,2466120,2020,69072.0,76673,0,69072.0,69072.0,300888,MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,07,FONDO DE COMPENSACION MUNICIPAL
2466120,2466120,2020,10550.0,12850,0,12850.0,12850.0,300888,MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2466120,2466120,2022,92194.8,97447,0,92494.8,92194.8,300888,MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,00,RECURSOS ORDINARIOS
2466120,2466120,2022,83310.42,83318,0,83318.0,83310.42,300888,MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,07,FONDO DE COMPENSACION MUNICIPAL
2099747,2099747,2010,1022541.69,1022855,0,0.0,1022541.69,300164,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CHANA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2324520,2324520,2018,31500.0,31500,0,31500.0,31500.0,300620,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA,07,FONDO DE COMPENSACION MUNICIPAL
2324520,2324520,2019,8360.76,8361,0,8360.76,8360.76,300620,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2324520,2324520,2020,179926.0,577668,577668,577668.0,577668.0,300620,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA,07,FONDO DE COMPENSACION MUNICIPAL
2324520,2324520,2020,0.0,141114,0,66845.68,0.0,300620,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2324520,2324520,2021,503534.19,503535,0,503534.2,503534.2,300620,MUNICIPALIDAD PROVINCIAL DE HUALGAYOC - BAMBAMARCA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2596184,2596184,2023,0.0,50000,0,0.0,0.0,300704,MUNICIPALIDAD DISTRITAL DE LIMATAMBO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2596184,2596184,2024,0.0,98000,0,98000.0,0.0,300704,MUNICIPALIDAD DISTRITAL DE LIMATAMBO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2596184,2596184,2025,17640.0,88200,100000,88200.0,88200.0,300704,MUNICIPALIDAD DISTRITAL DE LIMATAMBO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2596184,2596184,2026,0.0,88200,0,0.0,0.0,300704,MUNICIPALIDAD DISTRITAL DE LIMATAMBO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2154473,2154473,2012,22879.75,41198,0,22879.75,22879.75,300507,MUNICIPALIDAD DISTRITAL DE UPAHUACHO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2154473,2154473,2013,0.0,9319,0,0.0,0.0,300507,MUNICIPALIDAD DISTRITAL DE UPAHUACHO,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2037353,2037353,2007,3500.0,3500,0,0.0,3500.0,301127,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,07,FONDO DE COMPENSACION MUNICIPAL
2338438,2338438,2023,20355.0,20355,0,20355.0,20355.0,300244,MUNICIPALIDAD DISTRITAL DE CASCAPARA,00,RECURSOS ORDINARIOS
2338438,2338438,2023,18645.0,18645,0,18645.0,18645.0,300244,MUNICIPALIDAD DISTRITAL DE CASCAPARA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2338438,2338438,2024,0.0,0,2237180,0.0,0.0,1082,"MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO- ADM. GENERAL",00,RECURSOS ORDINARIOS
2338438,2338438,2024,55922.4,60923,0,55922.4,55922.4,300244,MUNICIPALIDAD DISTRITAL DE CASCAPARA,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES"
2338438,2338438,2025,0.0,2000,0,2000.0,0.0,300244,MUNICIPALIDAD DISTRITAL DE CASCAPARA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2338438,2338438,2026,0.0,2500000,2500000,0.0,0.0,300244,MUNICIPALIDAD DISTRITAL DE CASCAPARA,00,RECURSOS ORDINARIOS
2338438,2338438,2026,0.0,2000,0,2000.0,0.0,300244,MUNICIPALIDAD DISTRITAL DE CASCAPARA,09,RECURSOS DIRECTAMENTE RECAUDADOS
2309952,2309952,2016,0.0,4788054,0,4788054.0,0.0,300365,MUNICIPALIDAD DISTRITAL DE OCOÑA,00,RECURSOS ORDINARIOS
2309952,2309952,2017,3868457.69,4788054,0,4778774.83,4778774.83,300365,MUNICIPALIDAD DISTRITAL DE OCOÑA,00,RECURSOS ORDINARIOS
