investment_code,COD_UNICO,DES_TIPO,COD_MES,PERIODO,MTO_ACT,FEC_PFA
2537225,2537225,ACTUALIZADO,4,2026-04,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,9,2026-09,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,10,2026-10,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,1,2026-01,0.0,2026-02-09 15:41:29
2537225,2537225,ACTUALIZADO,2,2026-02,0.0,2026-02-09 15:41:29
2618266,2618266,ACTUALIZADO,9,2026-09,21257.92,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,1,2026-01,0.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,11,2026-11,150000.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,12,2026-12,12000.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,4,2026-04,0.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,6,2026-06,0.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,3,2026-03,0.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,10,2026-10,50222.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,5,2026-05,0.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,2,2026-02,0.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,7,2026-07,0.0,2026-03-11 13:42:04
2618266,2618266,ACTUALIZADO,8,2026-08,0.0,2026-03-11 13:42:04
2668224,2668224,ACTUALIZADO,4,2026-04,0.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,5,2026-05,0.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,9,2026-09,0.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,11,2026-11,321546.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,12,2026-12,329239.2,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,2,2026-02,0.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,10,2026-10,426412.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,6,2026-06,0.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,3,2026-03,0.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,7,2026-07,0.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,1,2026-01,0.0,2026-03-31 20:28:20
2668224,2668224,ACTUALIZADO,8,2026-08,0.0,2026-03-31 20:28:20
2304530,2304530,ACTUALIZADO,9,2026-09,221870.39,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,6,2026-06,0.0,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,2,2026-02,0.0,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,4,2026-04,0.0,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,3,2026-03,225000.0,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,5,2026-05,133122.23,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,7,2026-07,133122.23,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,8,2026-08,0.0,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,11,2026-11,220919.6,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,10,2026-10,0.0,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,1,2026-01,0.0,2026-03-03 15:55:46
2304530,2304530,ACTUALIZADO,12,2026-12,162000.0,2026-03-03 15:55:46
2467050,2467050,ACTUALIZADO,4,2026-04,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,8,2026-08,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,9,2026-09,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,5,2026-05,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,7,2026-07,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,11,2026-11,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,12,2026-12,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,3,2026-03,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,1,2026-01,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,2,2026-02,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,6,2026-06,0.0,2026-02-18 14:30:12
2467050,2467050,ACTUALIZADO,10,2026-10,0.0,2026-02-18 14:30:12
2623733,2623733,ACTUALIZADO,2,2026-02,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,8,2026-08,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,1,2026-01,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,5,2026-05,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,6,2026-06,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,7,2026-07,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,10,2026-10,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,3,2026-03,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,9,2026-09,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,12,2026-12,2974727.86,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,4,2026-04,0.0,2026-03-04 14:18:49
2623733,2623733,ACTUALIZADO,11,2026-11,0.0,2026-03-04 14:18:49
2619096,2619096,ACTUALIZADO,8,2026-08,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,2,2026-02,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,4,2026-04,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,5,2026-05,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,12,2026-12,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,1,2026-01,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,6,2026-06,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,9,2026-09,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,7,2026-07,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,3,2026-03,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,10,2026-10,0.0,2026-02-23 17:43:00
2619096,2619096,ACTUALIZADO,11,2026-11,0.0,2026-02-23 17:43:00
2325712,2325712,ACTUALIZADO,3,2026-03,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,5,2026-05,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,12,2026-12,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,1,2026-01,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,6,2026-06,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,4,2026-04,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,7,2026-07,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,2,2026-02,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,8,2026-08,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,9,2026-09,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,10,2026-10,0.0,2026-02-25 20:30:46
2325712,2325712,ACTUALIZADO,11,2026-11,0.0,2026-02-25 20:30:46
2526974,2526974,ACTUALIZADO,2,2026-02,0.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,3,2026-03,0.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,7,2026-07,2098.47,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,12,2026-12,0.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,5,2026-05,14000.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,10,2026-10,0.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,4,2026-04,90000.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,9,2026-09,0.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,6,2026-06,9000.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,8,2026-08,18000.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,1,2026-01,0.0,2026-04-06 19:04:40
2526974,2526974,ACTUALIZADO,11,2026-11,0.0,2026-04-06 19:04:40
2233757,2233757,ACTUALIZADO,1,2026-01,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,10,2026-10,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,12,2026-12,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,4,2026-04,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,8,2026-08,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,5,2026-05,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,6,2026-06,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,7,2026-07,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,9,2026-09,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,3,2026-03,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,2,2026-02,0.0,2026-01-27 20:41:03
2233757,2233757,ACTUALIZADO,11,2026-11,0.0,2026-01-27 20:41:03
2482670,2482670,ACTUALIZADO,4,2026-04,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,5,2026-05,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,6,2026-06,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,11,2026-11,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,2,2026-02,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,10,2026-10,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,7,2026-07,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,1,2026-01,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,9,2026-09,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,3,2026-03,487886.07,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,8,2026-08,0.0,2026-03-09 15:20:24
2482670,2482670,ACTUALIZADO,12,2026-12,0.0,2026-03-09 15:20:24
2706887,2706887,ACTUALIZADO,1,2026-01,0.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,4,2026-04,0.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,12,2026-12,0.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,2,2026-02,0.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,11,2026-11,450027.33,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,3,2026-03,0.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,5,2026-05,0.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,10,2026-10,450027.3,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,6,2026-06,0.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,7,2026-07,65000.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,8,2026-08,0.0,2026-03-11 13:25:54
2706887,2706887,ACTUALIZADO,9,2026-09,450027.3,2026-03-11 13:25:54
