investment_code,CODIGO_UNICO,DES_UNIDAD_UEI,COSTO_ACTUALIZADO,MTO_VIABLE,NOMBRE_INVERSION,FECHA_ULT_ACT_F12B,FEC_VIABLE,FEC_REG_ET,FEC_APROB_ET,FEC_SEC_C,TIPO_FORMATO,MTO_ULT_ET,MTO_ET_SNIP,MTO_PMI_1,MTO_PMI_2,MTO_PMI_3,MTO_LAUDO,MTO_CartFza,NOMBRE_OPMI,ESTADO,RUTA_FOTO,RUTA_FOTO_2,PER_FOTO,PER_FOTO_2,ULT_ESTADO_SITUACIONAL,FOTO_SITUAC,ULT_PROBLEMA,ET_REGISTRADO,CIERRE_REGISTRADO,FEC_INI_EJ,FEC_FIN_EJ,MODAL_EJEC,PORC_AVANCE_FIS,PORC_AVANCE_EJEC,FEC_DECLARA_ESTIM,SITUACION,IND_EJECFIS,PROB_ET_1,TIP_F12B,IND_PARALIZADA
2475326,2475326,UEI DE LA MUNICIPALIDAD PROVINCIAL DE URUBAMBA,5229772.32,3096862.57,MEJORAMIENTO Y AMPLIACION DE LA CALLE BUENA VISTA CHICHUBAMBA DEL DISTRITO DE URUBAMBA - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,2026-02-25 05:00:00,2019-12-30 20:48:02,,2021-10-22 05:00:00,2024-02-21 05:00:00,PROYECTO DE INVERSION,3420283.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE URUBAMBA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=ff81a922-af90-44f1-b07b-9d5291a34277.png,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=f32e689a-6481-4b1d-b45e-89c3d21c76f2.png,2024-01,2023-12,"[25/02/2026] El proyecto se encuentra culminado físicamente, cuenta con Informe de Preliquidación, se encuentra en proceso de evaluación para su liquidación Técnico Financiero.",,[25/02/2026] No cuenta con presupuesto asignado para su Liquidación Técnica Financiera,SI,NO,05/05/2022 00:00:00,29/02/2024 00:00:00,ADMINISTRACIÓN DIRECTA,72.91,67.74,25/02/2026,VIABLE,SI,[25/02/2026] Incorporar en la programación para su Liquidación Técnica ¿ Financiera,2,NO
2698261,2698261,UEI DE LA MUNICIPALIDAD DISTRITAL DE PHARA,341478.66,328325.49,"CONSTRUCCION DE CAMPO DEPORTIVO; EN EL(LA) I.E. DANIEL ALCIDES CARRION EN EL CENTRO POBLADO CULLUCACHI, DISTRITO DE PHARA, PROVINCIA SANDIA, DEPARTAMENTO PUNO",2025-11-05 05:00:00,2025-06-20 02:31:48,,2025-10-23 05:00:00,,IOARR,341478.66,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PHARA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[05/11/2025] AL 31 DE OCTUBRE DEL 2025 EL PROYECTO DE INVERSION :CONSTRUCCION DE CAMPO DEPORTIVO; EN EL(LA) I.E. DANIEL ALCIDES CARRION EN EL CENTRO POBLADO CULLUCACHI, DISTRITO DE PHARA, PROVINCIA SANDIA, DEPARTAMENTO PUNO""   EL PROYECTO DE INVERSION SE ENCUENTRA EN LA FASE DE SU EJECUCION FISICA",,[05/11/2025] NO SE TIENE,SI,NO,14/08/2025 00:00:00,11/11/2025 00:00:00,ADMINISTRACIÓN DIRECTA,0.0,0.0,,APROBADO,SI,[05/11/2025] ADQUISICION DE MATERIALES,2,NO
2281935,2281935,UEI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCANE,3519690.05,5587793.0,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL URBANA DE ACCESO AL TERMINAL DEL BARRIO ALTO MIRAFLORES, SEÑOR DE HUANCA Y LOS PINOS DE LA LOCALIDAD DE HUANCANE DEL DISTRITO DE HUANCANE, PROVINCIA DE HUANCANE - PUNO",2026-03-23 05:00:00,2017-06-14 05:00:00,,2019-07-18 05:00:00,2021-01-25 05:00:00,PROYECTO DE INVERSION,3479811.61,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCANE,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=4dfcfc53-b0e1-4411-be47-916278e5c55b.jpg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=77ebc183-1336-4f9e-bd5a-4a5accfd4359.jpg,2021-08,2021-09,"[23/03/2026]  - En proceso de liquidación <br>HASTA LA FECHA LA OBRA: ""MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL URBANA DE ACCESO AL TERMINAL DEL BARRIO ALTO MIRAFLORES, SEÑOR DE HUANCA Y LOS PINOS DE LA LOCALIDAD DE HUANCANE DEL DISTRITO DE HUANCANE, PROVINCIA DE HUANCANE - PUNO"" SE ENCUENTRA CON LIQUIDACION TECNICA FINANCIERA APROBADA",,[23/03/2026]  - Sin restricciones relevantes para la ejecución <br>NO CUENTA CON RESTRICCIONES,SI,NO,23/04/2019 01:00:00,31/12/2021 00:00:00,ADMINISTRACIÓN DIRECTA,100.0,100.0,05/02/2026,VIABLE,NO,[23/03/2026]  - Elaborar y aprobar liquidación <br>PREPARAR LIQUIDACION,1,NO
2618814,2618814,UEI DE LA MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE,2666669.35,2666669.35,"MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN CANAL CENTRO DE SERVICIOS  DE CENTRO POBLADO CP 2, HUALTACO II DISTRITO DE TAMBO GRANDE DE LA PROVINCIA DE PIURA DEL DEPARTAMENTO DE PIURA",2025-09-26 05:00:00,2023-11-06 15:59:55,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE TAMBO GRANDE,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[26/09/2025] perfil viable, se evaluara la continuidad del ciclo de inversion de acuerdo a la disponibilidad presupuestal de la entidad",,[26/09/2025] no indica,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI,[26/09/2025] no indica,2,NO
2483598,2483598,UEI DE LA MUNICIPALIDAD DISTRITAL DE ACOLLA,17870.59,16870.59,"RENOVACION DE VIAS VECINALES; EN EL(LA) TINGO PACCHA A LA PUNA, TINGO PACCHA A BARRIO CANTOLAO, TINGO PACCHA A COCHAPATA  DISTRITO DE ACOLLA, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",2022-12-15 05:00:00,2020-05-29 18:31:07,,2021-03-23 05:00:00,2021-03-23 05:00:00,IOARR,17870.59,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE ACOLLA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[15/12/2022] SE ENCUENTRA EN EJECUCION,, ,SI,NO,01/05/2021 00:00:00,31/12/2022 00:00:00,"ADMINISTRACIÓN DIRECTA,ADMINISTRACIÓN INDIRECTA - POR CONTRATA",40.0,43.36,15/12/2022,APROBADO,NO, ,0,NO
2484944,2484944,UEI DE LA MUNICIPALIDAD DISTRITAL DE CARHUAPAMPA,669058.94,669058.92,"MEJORAMIENTO DEL SISTEMA DE AGUA PARA RIEGO EN LOS SECTORES OSCORPATA BAJA, CHIMPA BAJO Y WITACA DE LA LOCALIDAD DE ACO DEL DISTRITO DE CARHUAPAMPA - PROVINCIA DE OCROS - DEPARTAMENTO DE ANCASH",2023-01-17 05:00:00,2020-03-18 23:06:53,,2021-10-11 05:00:00,,PROYECTO DE INVERSION,669058.94,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CARHUAPAMPA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[17/01/2023] SE EJECUTO UNA PRIMERA ETAPA, Y SE ESTA A LA ESPERA DE PRESUPUESTO PARA CONTINUAR CON SU EJECUCION.",, ,SI,NO,25/10/2021 00:00:00,30/03/2022 00:00:00,ADMINISTRACIÓN DIRECTA,26.92,27.63,17/01/2023,VIABLE,NO, ,0,NO
2627199,2627199,UEI DE LA MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,36022405.54,36022405.54,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL CAMINO VECINAL EMP. PE-08 (ABRA EL GAVILÁN) - CA-1454 (AGOCUCHO), ,   DE CENTRO POBLADO AGOCUCHO DISTRITO DE CAJAMARCA DE LA PROVINCIA DE CAJAMARCA DEL DEPARTAMENTO DE CAJAMARCA",2026-02-25 05:00:00,2023-12-29 23:46:35,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE CAJAMARCA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[25/02/2026] PROYECTO DE INVERSIÓN VIABLE.,,[25/02/2026] NINGUN PROBLEMA.,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI,[25/02/2026] FASE DE EJECUCIÓN.,2,NO
2711150,2711150,UEI DE LA MUNICIPALIDAD PROVINCIAL DE ALTO AMAZONAS,265771.76,265771.76,"REPARACION DE VIAS VECINALES; EN EL(LA) RUTA R160218, TRAMO COMPRENDIDO ENTRE LAS LOCALIDADES DE SANTA TERESA - CAMPO FLORIDO,  DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO",2026-02-11 05:00:00,2025-10-29 21:56:44,,2025-10-30 05:00:00,,IOARR,265771.76,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE ALTO AMAZONAS,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[11/02/2026] EL PROYECTON CUENTA CON EXPEDIENTE TECNICO APROBADO,,[11/02/2026] NO PRESENTA PROBLEMAS O RESTRICCIONES IDENTIFICADAS,SI,NO,01/11/2025 00:00:00,23/06/2026 00:00:00,ADMINISTRACIÓN DIRECTA,0.0,0.0,12/01/2026,APROBADO,SI,[11/02/2026] NO PRESENTA PROBLEMAS O RESTRICCIONES IDENTIFICADAS,2,NO
2017492,2017492,UEI PLAN COPESCO,46534103.97,28700000.0,REORDENAMIENTO Y REHABILITACION DEL VALLE DEL VILCANOTA,2026-03-13 05:00:00,2004-06-14 05:00:00,2014-11-24 22:43:48,2019-08-09 05:00:00,2025-09-23 05:00:00,PROYECTO DE INVERSION,34394501.22,34394501.22,7477889.35,48515.32,0.0,0.0,0.0,OPMI DEL MINISTERIO DE COMERCIO EXTERIOR Y TURISMO - MINCETUR,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=025a9e1d-8ffd-4d1d-b059-25901e08f573.jpeg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=ecfbd3d4-416d-4e9f-9cb3-f6d358c64729.jpeg,2025-11,2025-10,[13/03/2026]  - Suspendida en ejecución <br>OBRA CONTINÚA PARALIZADA DESDE EL 17 DE AGOSTO DEL 2025.,,"[13/03/2026]  - Otras restricciones (detalle en campo adicional) <br>SE HA PARALIZADO LA OBRA DEBIDO ENTRE OTROS A LA IDENTIFICACIÓN DE SITUACIONES ADVERSAS LAS QUE SE ENCUENTRAN VINCULADAS DESDE LA PRE INVERSIÓN, SIENDO MINCETUR LA UNIDAD FORMULADORA DEL PROYECTO, POR LO QUE SE REALIZARON COORDINACIONES CON MINCETUR.",SI,NO,17/10/2011 00:00:00,27/06/2026 00:00:00,ADMINISTRACIÓN DIRECTA,71.87,71.87,13/03/2026,VIABLE,NO,"[13/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>A LA ESPERA DE RESPUESTA DEL oficio n° 52-2026-gr cusco/plan copesco-de REMITIDO AL MEF.
SE VIENEN CULMINANDO LAS ACCIONES PARA LA SUBSANACIÓN DE LAS SITUACIONES ADVERSAS IDENTIFICADAS.",1,NO
2510035,2510035,UEI DE LA MUNICIPALIDAD DISTRITAL DE PONTO,1188083.89,1482714.47,"MEJORAMIENTO Y AMPLIACION DEL LOCAL COMUNAL DE LA LOCALIDAD DE SAN MIGUEL, C.P DE SAN MIGUEL,  DISTRITO DE PONTO - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH",2024-03-12 05:00:00,2021-01-27 17:35:04,,2022-12-27 05:00:00,2022-12-27 05:00:00,PROYECTO DE INVERSION,1129476.84,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PONTO,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=8f7dfd55-e862-44ce-9d93-b4c72ad4fcea.PNG,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=4ebe5b4d-fbf0-489a-8a44-042dcb17763c.PNG,2022-09,2022-08,[12/03/2024] LA OBRA SE ENCUENTRA CULMINADA AL 100%..,, ,SI,NO,01/07/2022 00:00:00,28/09/2022 00:00:00,"ADMINISTRACIÓN DIRECTA,ADMINISTRACIÓN INDIRECTA - POR CONTRATA",100.0,100.0,29/09/2023,VIABLE,SI, ,2,NO
2511432,2511432,UEI DE LA MUNICIPALIDAD DISTRITAL DE CHARAT,230075.63,969752.53,CREACION DE PISTAS Y VEREDAS EN EL CENTRO POBLADO LA RAMADA DEL DISTRITO DE CHARAT - PROVINCIA DE OTUZCO - DEPARTAMENTO DE LA LIBERTAD,,2021-02-10 18:42:17,,2021-03-18 05:00:00,2021-07-06 05:00:00,PROYECTO DE INVERSION,200069.77,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CHARAT,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos., ,, ,SI,NO,07/04/2021 00:00:00,05/06/2021 00:00:00,ADMINISTRACIÓN DIRECTA,0.0,0.0,,VIABLE,NO, ,0,NO
2551347,2551347,UEI DE LA MUNICIPALIDAD DISTRITAL DE LAREDO,234087.0,206435.06,CREACION DE LA LOSA DEPORTIVA EN EL SECTOR SANTA MARIA DEL DISTRITO DE LAREDO - PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD,2026-01-20 05:00:00,2022-05-17 19:46:15,,2025-04-29 05:00:00,,PROYECTO DE INVERSION,234087.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LAREDO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[20/01/2026]  - En proceso de liquidación <br>EN TRAMITE,,[20/01/2026]  - Sin restricciones relevantes para la ejecución <br>EN LIQUIDACION,SI,NO,01/08/2025 00:00:00,30/12/2025 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,47.68,59.42,24/09/2025,VIABLE,NO,[20/01/2026]  - Completar / actualizar registros en el Banco de Inversiones  <br>REGISTRAR EL CIERRE,0,NO
2537363,2537363,UEI DE LA MUNICIPALIDAD DISTRITAL DE SAN AGUSTIN,596117.8,467668.37,MEJORAMIENTO DEL SERVICIO DEPORTIVO DEL POLIDEPORTIVO ANEXO VISTA ALEGRE DEL DISTRITO DE SAN AGUSTIN - PROVINCIA DE HUANCAYO - DEPARTAMENTO DE JUNIN,2025-12-04 05:00:00,2021-12-15 03:21:17,,2022-05-03 05:00:00,2023-07-25 05:00:00,PROYECTO DE INVERSION,565008.46,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SAN AGUSTIN,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[04/12/2025]  - Inversión culminada / 100% ejecutada físicamente (en proceso de cierre) <br>CUENTA CON RESOLUCION DE LIQUIDACION TECNICA Y FINANCIERA N° 034-2023 DE FECHA 25 DE JULIO DE 2023. SE TIENE PAGOS PENDIENTES,,[04/12/2025]  - Sin restricciones relevantes para la ejecución <br>SE CUMPLIO CON EL CRONOGRAMA DE EJECUCIÓN,SI,NO,01/07/2022 00:00:00,29/02/2024 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,100.0,99.67,24/05/2024,VIABLE,NO,[04/12/2025]  - Registrar cierre de inversión  <br>UNA VEZ CULMINADA EL INFORME DE CIERRE SE PROCEDERÁ CON SU REGISTRO EN EL APLICATIVO DEL BANCO DE INVERSIONES,0,NO
2458244,2458244,UEI DE LA MUNICIPALIDAD DISTRITAL DE SAN JERONIMO,1130169.0,979014.8,"MEJORAMIENTO DE LOS SERVICIOS DE PROMOCIÓN,  COMERCIALIZACIÓN DE LOS PRODUCTORES AGROINDUSTRIALES, AGROPECUARIOS, Y GASTRONOMICO  PARA SU COMPETITIVIDAD  EN EL  DISTRITO DE SAN JERONIMO - PROVINCIA DE ANDAHUAYLAS - DEPARTAMENTO DE APURIMAC",2026-03-25 05:00:00,2019-08-17 16:32:36,,2019-08-20 05:00:00,2024-01-29 05:00:00,PROYECTO DE INVERSION,979014.8,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SAN JERONIMO - ANDAHUAYLAS,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=d7971f89-586d-4f11-a727-6ba98b70c91f.pdf,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=57585d2d-5b7b-4a5e-bebf-ddd1e9fc7623.jpg,2024-05,2024-04,[25/03/2026]  - En ejecución de obra / adquisición de bienes y servicios <br>EL PROYECTO SE ENCUENTRA en ejecucion,,[25/03/2026]  - Sin restricciones relevantes para la ejecución <br>NO PRESENTA RESTRICCIONES,SI,NO,20/08/2019 00:00:00,31/08/2026 00:00:00,ADMINISTRACIÓN DIRECTA,77.79,77.2,25/03/2026,VIABLE,SI,[25/03/2026]  - Culminar ejecución y gestionar recepción de obra / bienes / servicios <br>culminar la ejecucion,3,NO
2368594,2368594,UEI - GERENCIA REGIONAL DE INFRAESTRUCTURA,12558990.23,1883538.57,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN PRIMARIA EN LA IEP N° 601448, CASERÍO NUEVO MILAGRO DEL DISTRITO DE SAN JUAN BAUTISTA - PROVINCIA DE MAYNAS - DEPARTAMENTO DE LORETO",2026-02-17 05:00:00,2018-10-25 22:42:22,,2020-11-05 05:00:00,2025-01-24 05:00:00,PROYECTO DE INVERSION,13566011.57,0.0,1500000.0,3000000.0,7975440.23,0.0,0.0,OPMI DEL GOBIERNO REGIONAL LORETO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[17/02/2026] SITUACION - AGOSTO 2024: cuenta con expediente tecnico actualizado , a la fecha se viene gestionando el financiamiento para ejecución de obra ante el sector correspondiente.",,[17/02/2026] ninguna PROBLEMATICA IDENTIFICADA,SI,NO,01/06/2022 00:00:00,30/12/2028 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.27,17/02/2026,VIABLE,SI,[17/02/2026] ningunA ACCIÓN.,2,NO
2104302,2104302,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA,3645848.55,3495773.0,"MEJORAMIENTO DEL SISTEMA DE RIEGO DE LOS CANALES DE II ORDEN DEL DISTRITO DE RINCONADA LLICUAR, PROVINCIA DE SECHURA - PIURA",2025-12-30 05:00:00,2009-07-31 05:00:00,2010-05-24 19:49:27,2010-05-24 05:00:00,,PROYECTO DE INVERSION,3645848.55,3645848.55,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SECHURA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[30/12/2025] RECOPILANDO INFORMACION PARA EL CIERRE DEL PROYECTO,,[30/12/2025] ESCASA INFORMACION,SI,NO,,,ADMINISTRACIÓN DIRECTA,0.0,0.0,,VIABLE,SI,[30/12/2025] CIERRE DEL PROYECTO,2,NO
2503611,2503611,UEI DE LA MUNICIPALIDAD DISTRITAL DE ANCON,2021513.57,1853613.56,CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LOS AA.HH. LOS JAZMINES Y LA CALICHERA DEL DISTRITO DE ANCON - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,2026-02-27 05:00:00,2020-12-17 20:08:30,,2021-12-23 05:00:00,2023-01-17 05:00:00,PROYECTO DE INVERSION,1917460.65,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE ANCON,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[27/02/2026] la inversión cuenta con expediente tecnico aprobado  y actualizado.,,[27/02/2026] ...............,SI,NO,15/11/2024 00:00:00,15/12/2026 00:00:00,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",0.0,0.74,27/02/2026,VIABLE,NO,[27/02/2026] ...............,0,NO
2646140,2646140,UEI DE LA MUNICIPALIDAD DISTRITAL DE KOSÑIPATA,2383269.54,2383269.54,"CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR CHONTACHACA,   DISTRITO DE KOSÑIPATA DE LA PROVINCIA DE PAUCARTAMBO DEL DEPARTAMENTO DE CUSCO",2026-02-20 05:00:00,2024-04-30 17:35:57,,,,PROYECTO DE INVERSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE KOSÑIPATA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[20/02/2026] ESTUDIOS DE PREINVERSION APROBADO,,[20/02/2026] FALTA DE DISPONIBILIDAD PRESUPUESTAL PARA LA ELABORACION DE EXPEDIENTE TECNICO,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI,[20/02/2026] SOLICITAR DISPONIBILIDAD PRESUPUESTAL,2,NO
2639027,2639027,UEI DE LA MUNICIPALIDAD DISTRITAL DE CHICLA,91613.75,65672.62,MEJORAMIENTO  SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN SERVICIOS HIGIENICOS Y DUCHAS PUBLICAS MUNICIPALES  DE CENTRO POBLADO CHICLA DISTRITO DE CHICLA DE LA PROVINCIA DE HUAROCHIRI DEL DEPARTAMENTO DE LIMA,2026-02-10 05:00:00,2024-03-18 15:26:33,,2024-04-23 05:00:00,2025-04-23 05:00:00,PROYECTO DE INVERSION,71613.75,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CHICLA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[10/02/2026] CONTINUIDAD DE OBRA,,[10/02/2026] ninguna,SI,NO,15/05/2024 00:00:00,15/06/2024 00:00:00,ADMINISTRACIÓN DIRECTA,0.0,0.0,,VIABLE,SI,[10/02/2026] cierre de proyecto,2,NO
2715358,2715358,UEI DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA,153890.69,153890.69,"REPARACION DE CAMPO DEPORTIVO; EN EL(LA) ESTADIO DE LA LOCALIDAD DE SANTA ROSA DEL  DISTRITO DE SANTA ROSA, PROVINCIA RODRIGUEZ DE MENDOZA, DEPARTAMENTO AMAZONAS",2026-02-26 05:00:00,2025-12-15 17:44:09,,,,IOARR,153890.69,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA1,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[26/02/2026] INVERSION SE ENCUENTRA PARA SU APOBACION EVALUACION Y FINANCIAMIENTO,,[26/02/2026] Problemas o restricciones identificadas para la ejecución NINGUNO,NO,NO,01/12/2025 00:00:00,31/12/2030 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,APROBADO,SI,[26/02/2026] Próximos pasos o acciones a implementar NINGUNO,2,NO
2620991,2620991,UEI DE LA MUNICIPALIDAD DISTRITAL DE QUIQUIJANA,4411782.11,4423248.36,"MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA DIVISIÓN DE JUVENTUDES, EDUCACION, CULTURA, DEPORTES Y SALUBRIDAD DEL   DISTRITO DE QUIQUIJANA DE LA PROVINCIA DE QUISPICANCHI DEL DEPARTAMENTO DE CUSCO",2026-03-17 05:00:00,2023-11-17 19:16:34,,2023-12-14 05:00:00,2025-05-07 05:00:00,PROYECTO DE INVERSION,4242355.08,0.0,15000.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE QUIQUIJANA,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=31529291-84f9-4cba-b5e6-37c749f6e389.png,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=9a55a1ee-0231-46d7-bdf3-51677c0e5bb5.jpeg,2025-02,2026-01,"[17/03/2026]  - En ejecución de obra / adquisición de bienes y servicios <br>En el mes de FEBRERO, se CONTINUA CON LA EJECUCION FISICA DEL PROYECTO, LLEGANDO A TENER UN AVANCE FISICO ACUMULADO QUE ASCIENDE DE 2,731,119.79 SOLES A NIVEL DE COSTO DIRECTO.",,[17/03/2026]  - Sin restricciones relevantes para la ejecución <br>El presente proyecto no cuenta con las restricciones técnicas ni legales entre otros; la ejecución se viene realizando en función a las directivas institucionales de la municipalidad de Quiquijana.,SI,NO,15/12/2023 00:00:00,01/06/2026 00:00:00,ADMINISTRACIÓN DIRECTA,66.34,66.24,17/03/2026,VIABLE,SI,"[17/03/2026]  - Culminar ejecución y gestionar recepción de obra / bienes / servicios <br>Todos los actuados para la ejecución de las partidas son planificados, los mismos que a la fecha están siendo ejecutados, algunos pedidos en camino de acuerdo al cronograma de ejecución de las partidas del proyecto.",2,NO
2696518,2696518,UEI DE LA MUNICIPALIDAD DISTRITAL DE CHICAMA,465063.0,465063.0,"RENOVACION DE PUENTE; EN EL(LA) CAMINO VECINAL TRÁMO C.P. CHICAMA - PTE 2 MAYO- DES. ROMA DEL  DISTRITO DE CHICAMA, PROVINCIA ASCOPE, DEPARTAMENTO LA LIBERTAD",2025-11-17 05:00:00,2025-06-04 12:22:02,,,,IOARR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CHICAMA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[17/11/2025] presentado para su financiamiento ante el provias descentralizado,,[17/11/2025] presupuestales,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,APROBADO,SI,[17/11/2025] busque financiamiento,2,NO
