investment_code,CODIGO_UNICO,NUM_ANIO,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,SEC_EJEC,DES_UEP
2437129,2437129,2019,514990.68,3966228,0,3966227.38,706273.97,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE
2437129,2437129,2020,2086116.47,5059433,0,5052431.68,4443264.89,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE
2437129,2437129,2021,2050256.59,3399710,0,3392708.62,2485433.62,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE
2437129,2437129,2022,927638.21,1004241,0,1004239.81,948578.25,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE
2437129,2437129,2023,0.0,18287,0,8503.17,0.0,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE
2437129,2437129,2024,8186.4,8504,0,8186.4,8186.4,300224,MUNICIPALIDAD PROVINCIAL DEL SANTA - CHIMBOTE
2603372,2603372,2023,10000.0,10000,0,10000.0,10000.0,301016,MUNICIPALIDAD DISTRITAL DE HUASICANCHA
2603372,2603372,2024,20000.0,20000,0,20000.0,20000.0,301016,MUNICIPALIDAD DISTRITAL DE HUASICANCHA
2453901,2453901,2019,0.0,755475,0,755375.0,0.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2453901,2453901,2019,30000.0,30000,0,30000.0,30000.0,301680,MUNICIPALIDAD DISTRITAL DE SINA
2453901,2453901,2020,1476294.1,1518742,0,1494042.1,1479979.53,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2453901,2453901,2021,23000.0,573532,700000,567532.0,23000.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2453901,2453901,2022,1596586.91,1807713,386817,1702620.91,1598800.91,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2453901,2453901,2023,758858.17,977958,0,968475.96,758858.17,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2453901,2453901,2024,172615.03,207363,0,172615.03,172615.03,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2600438,2600438,2023,39000.0,39000,0,39000.0,39000.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA
2600438,2600438,2024,0.0,28037,0,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA
2600438,2600438,2025,0.0,0,1051094,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA
2600438,2600438,2026,0.0,578530,999321,0.0,0.0,300427,MUNICIPALIDAD DISTRITAL DE MEJIA
2625257,2625257,2023,18000.0,18000,0,18000.0,18000.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2697167,2697167,2025,0.0,12000,0,0.0,0.0,300334,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO
2697167,2697167,2026,0.0,12000,0,0.0,0.0,300334,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO
2713215,2713215,2025,20000.0,40000,0,40000.0,40000.0,300874,MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA
2713215,2713215,2026,20000.0,20000,0,20000.0,20000.0,300874,MUNICIPALIDAD DISTRITAL DE HUACHOCOLPA
2500085,2500085,2020,106014.61,107217,0,107216.58,107216.58,757,REGION AREQUIPA-SEDE CENTRAL
2500085,2500085,2021,2624622.65,2665635,0,2662702.29,2634241.49,757,REGION AREQUIPA-SEDE CENTRAL
2500085,2500085,2022,567751.36,629401,0,629396.27,617236.27,757,REGION AREQUIPA-SEDE CENTRAL
2500085,2500085,2023,681999.74,725524,1504616,683399.74,683399.74,757,REGION AREQUIPA-SEDE CENTRAL
2500085,2500085,2024,2828916.96,2828921,5051993,2828916.96,2828916.96,757,REGION AREQUIPA-SEDE CENTRAL
2500085,2500085,2025,2283123.39,2283126,477458,2283123.39,2283123.39,757,REGION AREQUIPA-SEDE CENTRAL
2500085,2500085,2026,47589.15,2492181,5933894,1960052.7,59384.66,757,REGION AREQUIPA-SEDE CENTRAL
2406476,2406476,2018,106918.5,4699115,0,4693308.23,109918.5,757,REGION AREQUIPA-SEDE CENTRAL
2406476,2406476,2019,366207.39,4625418,0,3763569.29,3762938.29,757,REGION AREQUIPA-SEDE CENTRAL
2406476,2406476,2020,2434278.27,4358020,0,4350516.33,4345376.33,757,REGION AREQUIPA-SEDE CENTRAL
2406476,2406476,2021,187266.09,193957,0,193955.34,193455.34,757,REGION AREQUIPA-SEDE CENTRAL
2406476,2406476,2022,87488.67,91615,1439235,91612.17,91612.17,757,REGION AREQUIPA-SEDE CENTRAL
2406476,2406476,2023,119638.0,128801,3194784,128798.0,128798.0,757,REGION AREQUIPA-SEDE CENTRAL
2406476,2406476,2024,309588.38,407356,4254340,336505.38,309588.38,757,REGION AREQUIPA-SEDE CENTRAL
2406476,2406476,2025,26916.96,26917,0,26916.96,26916.96,757,REGION AREQUIPA-SEDE CENTRAL
2651284,2651284,2024,35000.0,35000,0,35000.0,35000.0,301343,MUNICIPALIDAD DISTRITAL DE CHICLA
2533188,2533188,2023,27300.0,39000,0,39000.0,39000.0,300429,MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI
2533188,2533188,2024,0.0,0,600000,0.0,0.0,300429,MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI
2533188,2533188,2025,11700.0,11700,0,11700.0,11700.0,300429,MUNICIPALIDAD PROVINCIAL DE LA UNION - COTAHUASI
2165860,2165860,2012,0.0,414483,0,0.0,0.0,300056,MUNICIPALIDAD DISTRITAL DE PISUQUIA
2165860,2165860,2013,551351.02,551353,0,551351.02,551351.02,300056,MUNICIPALIDAD DISTRITAL DE PISUQUIA
2257728,2257728,2015,160718.7,160719,0,160718.7,160718.7,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2016,610146.65,610157,0,610146.65,610146.65,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2017,4047445.0,4047627,8499042,4047445.0,4047445.0,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2018,2486975.96,2488570,4079244,2486975.96,2486975.96,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2019,1168247.12,1770697,5444001,1761568.12,1761568.12,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2020,6048469.37,6089114,3257971,6048554.73,6048469.37,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2021,2467279.58,3351177,3981471,2467279.58,2467279.58,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2022,1460392.88,1707467,1270240,1460392.88,1460392.88,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2023,1574747.64,1681187,617448,1661137.53,1661137.53,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2024,49951.91,50000,50000,49951.91,49951.91,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2025,0.0,20000,20000,0.0,0.0,1201,MINCETUR - PLAN COPESCO NACIONAL
2257728,2257728,2026,32417.83,42293,1124,32417.83,32417.83,1201,UNIDAD EJECUTORA DE INVERSION EN COMERCIO EXTERIOR Y TURISMO (UICET)
2612177,2612177,2024,151305.44,168118,0,168117.15,152805.44,301210,MUNICIPALIDAD DISTRITAL DE CHAO
2612177,2612177,2025,119.01,120,0,119.01,119.01,301210,MUNICIPALIDAD DISTRITAL DE CHAO
2324111,2324111,2016,0.0,15000,0,15000.0,0.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2324111,2324111,2017,13800.0,15000,0,15000.0,13800.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2324111,2324111,2018,1200.0,1200,0,1200.0,1200.0,301274,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA
2424103,2424103,2018,0.0,769133,0,769132.17,0.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE
2424103,2424103,2019,761155.39,769133,0,769132.0,769132.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE
2424103,2424103,2020,0.0,7977,0,0.0,0.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE
2424103,2424103,2022,0.0,0,7977,0.0,0.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE
2424103,2424103,2023,0.0,7977,7977,0.0,0.0,300668,MUNICIPALIDAD DISTRITAL DE CATACHE
2629131,2629131,2024,0.0,29000,0,29000.0,29000.0,300570,MUNICIPALIDAD DISTRITAL DE JORGE CHAVEZ
2629131,2629131,2025,0.0,438,49869,0.0,0.0,300570,MUNICIPALIDAD DISTRITAL DE JORGE CHAVEZ
2153602,2153602,2012,59922.5,61329,0,59922.5,59922.5,300317,MUNICIPALIDAD PROVINCIAL DE GRAU - CHUQUIBAMBILLA
2153602,2153602,2013,97020.0,295350,70000,115770.0,97020.0,300317,MUNICIPALIDAD PROVINCIAL DE GRAU - CHUQUIBAMBILLA
2153602,2153602,2014,192210.0,192210,0,192210.0,192210.0,300317,MUNICIPALIDAD PROVINCIAL DE GRAU - CHUQUIBAMBILLA
2537225,2537225,2021,0.0,33700,0,0.0,0.0,301590,MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA
2537225,2537225,2022,30330.0,33700,0,33700.0,33700.0,301590,MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA
2537225,2537225,2023,206400.0,258000,0,258000.0,258000.0,301590,MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA
2537225,2537225,2025,0.0,0,100000,0.0,0.0,301590,MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA
2433094,2433094,2018,28500.0,80230,0,28500.0,28500.0,192,FONDO NACIONAL DE DESARROLLO PESQUERO-FONDEPES
2433094,2433094,2019,0.0,40547,0,0.0,0.0,192,FONDO NACIONAL DE DESARROLLO PESQUERO-FONDEPES
2618266,2618266,2024,0.0,15253,0,0.0,0.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2618266,2618266,2025,8985.8,48986,465212,48985.8,48985.8,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2618266,2618266,2026,0.0,0,131330,0.0,0.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2668224,2668224,2025,41500.0,41500,0,41500.0,41500.0,301509,MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR
2668224,2668224,2026,0.0,40000,0,0.0,0.0,301509,MUNICIPALIDAD DISTRITAL DE SIMON BOLIVAR
2127641,2127641,2011,293156.76,339000,0,0.0,321620.74,301202,MUNICIPALIDAD DISTRITAL DE QUIRUVILCA
2127641,2127641,2012,28463.98,45844,0,28463.98,28463.98,301202,MUNICIPALIDAD DISTRITAL DE QUIRUVILCA
2647582,2647582,2024,118321.31,118322,0,118321.31,118321.31,300709,MUNICIPALIDAD DISTRITAL DE COYA
2647582,2647582,2025,67793.06,91795,0,91793.06,67793.06,300709,MUNICIPALIDAD DISTRITAL DE COYA
2647582,2647582,2026,0.0,24000,0,0.0,0.0,300709,MUNICIPALIDAD DISTRITAL DE COYA
2046453,2046453,2008,890512.18,890514,865936,0.0,890512.18,855,REGION LAMBAYEQUE-SEDE CENTRAL
2046453,2046453,2009,172889.23,181246,181246,0.0,172889.23,855,REGION LAMBAYEQUE-SEDE CENTRAL
2046453,2046453,2010,8324.22,8356,0,0.0,8324.22,855,REGION LAMBAYEQUE-SEDE CENTRAL
2460014,2460014,2019,16500.0,16500,0,16500.0,16500.0,300553,MUNICIPALIDAD DISTRITAL DE ENCAÑADA
2304530,2304530,2020,13008.0,929594,0,929481.54,27000.0,300623,MUNICIPALIDAD PROVINCIAL DE JAEN
2304530,2304530,2021,282044.46,544203,0,511253.0,511253.0,300623,MUNICIPALIDAD PROVINCIAL DE JAEN
2304530,2304530,2022,7750.0,262159,0,23750.0,23750.0,300623,MUNICIPALIDAD PROVINCIAL DE JAEN
2304530,2304530,2023,0.0,16000,0,0.0,0.0,300623,MUNICIPALIDAD PROVINCIAL DE JAEN
2304530,2304530,2025,153122.23,874848,0,873156.58,652237.08,300623,MUNICIPALIDAD PROVINCIAL DE JAEN
2304530,2304530,2026,19221.0,1096035,0,102000.0,102000.0,300623,MUNICIPALIDAD PROVINCIAL DE JAEN
2521427,2521427,2021,157683.69,391886,0,391885.81,354567.24,300166,MUNICIPALIDAD PROVINCIAL DE HUARMEY
2521427,2521427,2022,206293.11,206294,0,206293.11,206293.11,300166,MUNICIPALIDAD PROVINCIAL DE HUARMEY
2317465,2317465,2016,8280.0,360201,0,8280.0,8280.0,301212,MUNICIPALIDAD PROVINCIAL DE CHICLAYO
2317465,2317465,2017,1095151.77,1106113,1071189,1105391.79,1095151.77,301212,MUNICIPALIDAD PROVINCIAL DE CHICLAYO
2317465,2317465,2018,83413.16,91814,0,83413.16,83413.16,301212,MUNICIPALIDAD PROVINCIAL DE CHICLAYO
2285136,2285136,2016,3789137.73,3789138,0,3789137.73,3789137.73,301583,MUNICIPALIDAD DISTRITAL DE LA BREA
2285136,2285136,2017,18351.0,18351,0,18351.0,18351.0,301583,MUNICIPALIDAD DISTRITAL DE LA BREA
2490846,2490846,2020,77672.6,77890,0,77672.6,77672.6,301360,MUNICIPALIDAD DISTRITAL DE SAN MATEO
2490846,2490846,2021,126412.5,135214,0,126412.5,126412.5,301360,MUNICIPALIDAD DISTRITAL DE SAN MATEO
2490846,2490846,2022,0.0,3000,0,3000.0,0.0,301360,MUNICIPALIDAD DISTRITAL DE SAN MATEO
2034597,2034597,2008,74364.89,79082,50000,0.0,74364.89,301529,MUNICIPALIDAD PROVINCIAL DE PIURA
2034597,2034597,2009,18046.74,19522,0,0.0,18046.74,301529,MUNICIPALIDAD PROVINCIAL DE PIURA
2034597,2034597,2010,0.0,3864,0,0.0,0.0,301529,MUNICIPALIDAD PROVINCIAL DE PIURA
2034597,2034597,2011,3835.0,3864,0,0.0,3835.0,301529,MUNICIPALIDAD PROVINCIAL DE PIURA
2380788,2380788,2017,19040.0,33000,0,19040.0,19040.0,301762,MUNICIPALIDAD DISTRITAL DE CHAZUTA
2240533,2240533,2016,0.0,0,3000000,0.0,0.0,155,MINISTERIO DE AGRICULTURA-ADMINISTRACION CENTRAL
2240533,2240533,2016,3000000.0,3000000,0,3000000.0,3000000.0,300238,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2240533,2240533,2017,5123792.75,6208806,0,6208806.0,6208806.0,300238,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2240533,2240533,2018,2734176.2,2760948,0,2760947.0,2734176.2,300238,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2537352,2537352,2022,34114.61,40849,0,40849.0,34456.51,301536,MUNICIPALIDAD DISTRITAL DE LAS LOMAS
2545096,2545096,2022,228000.3,255001,0,255000.32,243000.3,300964,MUNICIPALIDAD DISTRITAL DE PACHACUTEC
2545096,2545096,2023,13500.0,15000,0,15000.0,13500.0,300964,MUNICIPALIDAD DISTRITAL DE PACHACUTEC
2545096,2545096,2024,0.0,1500,0,1500.0,0.0,300964,MUNICIPALIDAD DISTRITAL DE PACHACUTEC
2545096,2545096,2025,0.0,1500,0,1500.0,0.0,300964,MUNICIPALIDAD DISTRITAL DE PACHACUTEC
2467050,2467050,2019,28000.0,28000,0,28000.0,28000.0,301821,MUNICIPALIDAD DISTRITAL DE NUEVA REQUENA
2467050,2467050,2024,0.0,0,100000,0.0,0.0,942,REGION UCAYALI-SEDE CENTRAL
2110081,2110081,2010,84255.51,100518,0,0.0,84255.51,301202,MUNICIPALIDAD DISTRITAL DE QUIRUVILCA
2110081,2110081,2011,0.0,3800,0,0.0,0.0,301202,MUNICIPALIDAD DISTRITAL DE QUIRUVILCA
2153782,2153782,2012,9500.0,9500,0,9500.0,9500.0,301172,MUNICIPALIDAD DISTRITAL DE GUADALUPE
2197912,2197912,2014,362409.49,365939,0,362409.49,362409.49,301086,MUNICIPALIDAD PROVINCIAL DE JUNIN
2197912,2197912,2017,0.0,2983,0,0.0,0.0,301086,MUNICIPALIDAD PROVINCIAL DE JUNIN
2653218,2653218,2024,39400.0,39400,0,39400.0,39400.0,301451,MUNICIPALIDAD DISTRITAL DE  PEVAS
2589602,2589602,2023,172698.05,172700,0,172698.05,172698.05,301071,MUNICIPALIDAD DISTRITAL DE MUQUI
2645673,2645673,2024,20450.0,20450,0,20450.0,20450.0,301351,MUNICIPALIDAD DISTRITAL DE MARIATANA
2381063,2381063,2017,250118.63,254512,0,254510.43,250118.63,300189,MUNICIPALIDAD PROVINCIAL DE OCROS
2381063,2381063,2018,87598.76,439234,0,435890.4,435890.4,300189,MUNICIPALIDAD PROVINCIAL DE OCROS
2381063,2381063,2019,348291.64,351636,0,348291.64,348291.64,300189,MUNICIPALIDAD PROVINCIAL DE OCROS
2623733,2623733,2024,64447.7,64448,0,64447.7,64447.7,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO
2623733,2623733,2025,45952.8,45953,226628,45952.8,45952.8,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO
2611340,2611340,2023,0.0,260026,0,260026.0,0.0,301232,MUNICIPALIDAD PROVINCIAL DE FERREÑAFE
2611340,2611340,2024,813250.81,817310,0,817309.76,817309.76,301232,MUNICIPALIDAD PROVINCIAL DE FERREÑAFE
2028984,2028984,2006,2673536.01,2728888,0,0.0,2673536.01,1158,FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL - FONCODES
2028984,2028984,2007,1996482.44,2041689,1870234,0.0,1996482.44,1158,FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL - FONCODES
2028984,2028984,2009,102643.0,102643,0,0.0,102643.0,1158,FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL - FONCODES
2070022,2070022,2010,50700.0,50700,50000,0.0,50700.0,300607,MUNICIPALIDAD DISTRITAL DE CHOROS
2070022,2070022,2011,0.0,172500,0,0.0,0.0,300607,MUNICIPALIDAD DISTRITAL DE CHOROS
2070022,2070022,2012,530322.39,1197585,0,530322.39,530322.39,300607,MUNICIPALIDAD DISTRITAL DE CHOROS
2070022,2070022,2013,22451.5,56925,0,22451.5,22451.5,300607,MUNICIPALIDAD DISTRITAL DE CHOROS
2070022,2070022,2014,0.0,266009,0,0.0,0.0,300607,MUNICIPALIDAD DISTRITAL DE CHOROS
2243217,2243217,2015,0.0,40000,0,40000.0,40000.0,301059,MUNICIPALIDAD DISTRITAL DE HUAMALI
2243217,2243217,2016,40000.0,40000,0,40000.0,40000.0,301059,MUNICIPALIDAD DISTRITAL DE HUAMALI
2243217,2243217,2025,70822.0,74201,0,74201.0,70822.0,301059,MUNICIPALIDAD DISTRITAL DE HUAMALI
2313144,2313144,2016,69690.0,139380,0,139380.0,69690.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2313144,2313144,2017,69690.0,139380,200000,139380.0,69690.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2313144,2313144,2020,8100.0,27000,0,8100.0,8100.0,301676,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA
2135027,2135027,2012,0.0,1185894,0,0.0,0.0,1028,REGION CALLAO
2135027,2135027,2013,1179999.34,1180000,1185894,1179999.34,1179999.34,1028,REGION CALLAO
2619096,2619096,2024,28000.0,28000,0,28000.0,28000.0,301429,MUNICIPALIDAD DISTRITAL DE PUNCHANA
2230957,2230957,2013,144784.47,821171,0,146784.47,146784.47,902,REGION PUNO-SEDE CENTRAL
2230957,2230957,2014,472769.51,539510,0,472769.51,472769.51,902,REGION PUNO-SEDE CENTRAL
2230957,2230957,2015,526022.53,528233,0,526022.53,526022.53,902,REGION PUNO-SEDE CENTRAL
2075269,2075269,2011,385013.4,629196,547231,0.0,385013.4,300155,MUNICIPALIDAD DISTRITAL DE HUACCHIS
2075269,2075269,2012,182618.2,243058,0,182618.2,182618.2,300155,MUNICIPALIDAD DISTRITAL DE HUACCHIS
2325712,2325712,2021,124153.48,128660,160000,128659.48,128659.48,770,REGION AYACUCHO-SEDE CENTRAL
2325712,2325712,2022,0.0,154904,0,154903.32,154903.32,770,REGION AYACUCHO-SEDE CENTRAL
2325712,2325712,2023,154903.32,154904,2000000,154903.32,154903.32,770,REGION AYACUCHO-SEDE CENTRAL
2325712,2325712,2025,30801.93,30802,0,30801.93,30801.93,770,REGION AYACUCHO-SEDE CENTRAL
2188593,2188593,2014,180916.19,191917,0,191916.19,180916.19,300092,MUNICIPALIDAD DISTRITAL DE OLLEROS
2451089,2451089,2019,0.0,5420,0,0.0,0.0,301110,MUNICIPALIDAD DISTRITAL DE HUAY - HUAY
2451089,2451089,2020,30000.0,108000,0,99500.0,60000.0,301110,MUNICIPALIDAD DISTRITAL DE HUAY - HUAY
2451089,2451089,2021,35795.0,73500,0,73500.0,73500.0,301110,MUNICIPALIDAD DISTRITAL DE HUAY - HUAY
2451089,2451089,2022,0.0,2000,0,2000.0,2000.0,301110,MUNICIPALIDAD DISTRITAL DE HUAY - HUAY
2111171,2111171,2010,79234.96,79235,0,0.0,79234.96,300699,MUNICIPALIDAD PROVINCIAL DE ANTA
2111171,2111171,2011,274562.48,380155,0,0.0,274562.48,300699,MUNICIPALIDAD PROVINCIAL DE ANTA
2111171,2111171,2014,38364.86,39865,0,38364.86,38364.86,300699,MUNICIPALIDAD PROVINCIAL DE ANTA
2526974,2526974,2022,0.0,6000,0,0.0,0.0,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2526974,2526974,2023,418239.1,439828,0,439828.0,420739.1,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2526974,2526974,2024,211002.47,400000,400000,400000.0,211002.47,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2526974,2526974,2025,749169.58,771971,0,771969.58,767969.58,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2526974,2526974,2026,0.0,0,200000,0.0,0.0,301645,MUNICIPALIDAD PROVINCIAL DE HUANCANE
2184093,2184093,2013,333967.2,338211,0,333967.2,333967.2,301169,MUNICIPALIDAD DISTRITAL DE SINSICAP
2184093,2184093,2015,4243.8,4244,0,4243.8,4243.8,301169,MUNICIPALIDAD DISTRITAL DE SINSICAP
2077418,2077418,2011,379687.88,420351,300000,0.0,379687.88,301171,MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC
2077418,2077418,2012,35935.06,35936,0,35935.06,35935.06,301171,MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC
2046732,2046732,2007,2872.0,3932,0,0.0,2872.0,300333,MUNICIPALIDAD DISTRITAL DE CAYMA
2046732,2046732,2008,625.0,1060,0,0.0,625.0,300333,MUNICIPALIDAD DISTRITAL DE CAYMA
2233757,2233757,2014,0.0,0,500000,0.0,0.0,880,REGION MOQUEGUA-SEDE CENTRAL
2233757,2233757,2015,0.0,225691,0,0.0,0.0,1144,REGION MOQUEGUA - PROYECTO ESPECIAL PASTO GRANDE
2233757,2233757,2016,29840.14,200000,0,34840.14,34840.14,1144,REGION MOQUEGUA - PROYECTO ESPECIAL PASTO GRANDE
2522233,2522233,2021,0.0,30000,0,0.0,0.0,300774,MUNICIPALIDAD DISTRITAL DE ANDAHUAYLILLAS
2522233,2522233,2023,2200.0,14913,2266308,2200.0,2200.0,300774,MUNICIPALIDAD DISTRITAL DE ANDAHUAYLILLAS
2714613,2714613,2025,42083.64,42084,0,42083.64,42083.64,301141,MUNICIPALIDAD DISTRITAL DE CHICAMA
2482670,2482670,2021,0.0,40000,0,40000.0,6000.0,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2482670,2482670,2022,40000.0,3221211,2509000,3221209.97,40000.0,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2482670,2482670,2023,861763.53,3238257,120000,3207324.2,3207324.2,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2482670,2482670,2024,2426252.65,2824287,0,2823286.23,2801236.23,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2482670,2482670,2025,10500.0,266491,0,251490.36,10500.0,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2482670,2482670,2026,246893.61,487885,0,487883.97,487883.97,300089,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2624489,2624489,2023,0.0,38000,0,0.0,0.0,301161,MUNICIPALIDAD PROVINCIAL DE OTUZCO
2624489,2624489,2024,35800.0,35800,0,35800.0,35800.0,301161,MUNICIPALIDAD PROVINCIAL DE OTUZCO
2122318,2122318,2012,216.0,954959,0,216.0,216.0,770,REGION AYACUCHO-SEDE CENTRAL
2122318,2122318,2013,3084500.89,3084877,2000080,3084874.46,3084874.46,770,REGION AYACUCHO-SEDE CENTRAL
2122318,2122318,2014,1596998.98,1600000,0,1599998.98,1599998.98,770,REGION AYACUCHO-SEDE CENTRAL
2122318,2122318,2015,112376.33,450000,0,112376.33,112376.33,770,REGION AYACUCHO-SEDE CENTRAL
2122318,2122318,2016,317281.8,536774,0,528997.2,317647.2,770,REGION AYACUCHO-SEDE CENTRAL
2122318,2122318,2017,2780.0,11127,0,10780.0,10780.0,770,REGION AYACUCHO-SEDE CENTRAL
2122318,2122318,2018,32340.0,159712,0,157340.0,157340.0,770,REGION AYACUCHO-SEDE CENTRAL
2122318,2122318,2019,0.0,125000,0,0.0,0.0,770,REGION AYACUCHO-SEDE CENTRAL
2639557,2639557,2024,20000.0,20000,0,20000.0,20000.0,301170,MUNICIPALIDAD DISTRITAL DE USQUIL
2498232,2498232,2020,69500.0,69500,0,69500.0,69500.0,300140,MUNICIPALIDAD DISTRITAL DE BUENA VISTA ALTA
2224571,2224571,2014,12600.0,12600,0,12600.0,12600.0,300829,MUNICIPALIDAD PROVINCIAL DE CASTROVIRREYNA
2145119,2145119,2012,18178.91,18218,0,18178.91,18178.91,300500,MUNICIPALIDAD PROVINCIAL DE PARINACOCHAS - CORACORA
